Ship_Name,Port_Name,ETA_Planned,Optimized_Priority,Queue_Time,Actual_Arrival,Actual_Berth,Actual_Departure,Delay_Hours,Waiting_Time_Hours
KM TATAMAILAU,TIMIKA,2025-06-05 16:00:00,0.3508126050413088,2025-06-05 07:34:49.790924433,2025-07-07 22:00:00,2025-07-07 22:00:00,2025-07-08 02:00:00,774.0,0.0
KM WILIS,MAKASSAR,2025-06-06 00:00:00,0.5913254173096766,2025-06-05 09:48:29.483944445,2025-06-06 00:00:00,2025-07-09 17:00:00,2025-07-10 01:00:00,809.0,809.0
KM DOROLONDA,JAYAPURA,2025-06-05 10:00:00,0.0,2025-06-05 10:00:00.000000000,2025-07-09 07:00:00,2025-07-09 08:00:00,2025-07-09 13:00:00,814.0,1.0
KM LAMBELU,MAKASSAR,2025-06-05 16:00:00,0.2343483094262106,2025-06-05 10:22:32.306065576,2025-07-10 01:00:00,2025-07-10 01:00:00,2025-07-10 05:00:00,825.0,0.0
KM DOBONSOLO,MAKASSAR,2025-06-06 03:00:00,0.6307012385798009,2025-06-05 11:51:47.412986706,2025-07-10 03:00:00,2025-07-10 05:00:00,2025-07-10 08:00:00,818.0,2.0
KM TIDAR,KIJANG,2025-06-05 23:00:00,0.3770284531393225,2025-06-05 13:57:04.741648762,2025-06-05 23:00:00,2025-07-09 18:00:00,2025-07-09 21:00:00,811.0,811.0
KM DOROLONDA,WAREN,2025-06-06 09:00:00,0.7283241915635847,2025-06-05 15:31:12.789848907,2025-07-09 13:00:00,2025-07-09 13:00:00,2025-07-09 15:00:00,796.0,0.0
KM EGON,PARE-PARE,2025-06-06 07:00:00,0.5993303516208658,2025-06-05 16:36:57.857619957,2025-07-10 08:00:00,2025-07-10 08:00:00,2025-07-10 11:00:00,817.0,0.0
KM GUNUNG DEMPO,SURABAYA,2025-06-05 17:00:00,0.0,2025-06-05 17:00:00.000000000,2025-08-01 20:00:00,2025-08-01 20:00:00,2025-08-02 00:00:00,1371.0,0.0
KM KELIMUTU,SURABAYA,2025-06-06 05:00:00,0.499620306227785,2025-06-05 17:00:32.805541919,2025-07-10 02:00:00,2025-08-02 00:00:00,2025-08-02 03:00:00,1363.0,550.0
KM KELUD,TANJUNG PRIOK,2025-06-06 04:00:00,0.4257640499584544,2025-06-05 17:46:53.986083590,2025-07-11 18:00:00,2025-08-01 20:00:00,2025-08-02 13:00:00,1360.0,506.0
KM LAMBELU,PARE-PARE,2025-06-06 01:00:00,0.2910429122222372,2025-06-05 18:00:53.892383998,2025-07-10 05:00:00,2025-07-10 11:00:00,2025-07-10 16:00:00,826.0,6.0
KM JETLINER,KENDARI,2025-06-05 22:00:00,0.1124277412570837,2025-06-05 19:18:06.243155388,2025-07-09 10:00:00,2025-07-09 10:00:00,2025-07-10 05:00:00,804.0,0.0
KM DOROLONDA,NABIRE,2025-06-06 17:00:00,0.8512058310546996,2025-06-05 20:34:15.816196874,2025-07-09 15:00:00,2025-07-09 15:00:00,2025-07-09 17:00:00,790.0,0.0
KM TATAMAILAU,AGATS,2025-06-06 11:00:00,0.5354113811650765,2025-06-05 22:09:00.456667337,2025-07-08 02:00:00,2025-07-08 02:00:00,2025-07-08 05:00:00,759.0,0.0
KM LABOBAR,BAU-BAU,2025-06-06 19:00:00,0.80564977201032,2025-06-05 23:39:51.859698308,2025-08-01 12:00:00,2025-08-01 12:00:00,2025-08-01 14:00:00,1337.0,0.0
KM KELUD,TANJUNG PRIOK,2025-06-06 04:00:00,0.1775896553109273,2025-06-05 23:44:16.253781137,2025-08-02 13:00:00,2025-08-02 13:00:00,2025-08-02 13:00:00,1377.0,0.0
KM LABOBAR,MAKASSAR,2025-06-06 00:00:00,0.0,2025-06-06 00:00:00.000000000,2025-08-01 14:00:00,2025-08-01 14:00:00,2025-08-01 17:00:00,1358.0,0.0
KM LAWIT,KUMAI,2025-06-06 19:00:00,0.7545702417893054,2025-06-06 00:53:25.131109406,2025-08-01 18:00:00,2025-08-01 18:00:00,2025-08-01 22:00:00,1343.0,0.0
KM LAMBELU,BALIKPAPAN,2025-06-06 22:00:00,0.8377014723875617,2025-06-06 01:53:42.592785717,2025-07-10 16:00:00,2025-07-10 16:00:00,2025-07-10 18:00:00,810.0,0.0
KM GUNUNG DEMPO,MAKASSAR,2025-06-07 00:00:00,0.9101498555062316,2025-06-06 02:09:23.052484260,2025-08-02 00:00:00,2025-08-02 00:00:00,2025-08-02 03:00:00,1344.0,0.0
KM TILONGKABILA,KENDARI,2025-06-07 03:00:00,1.0,2025-06-06 03:00:00.000000000,2025-07-10 02:00:00,2025-07-10 05:00:00,2025-07-10 09:00:00,794.0,3.0
KM NGGAPULU,TERNATE,2025-06-06 03:00:00,0.0,2025-06-06 03:00:00.000000000,2025-07-10 14:00:00,2025-07-10 14:00:00,2025-07-10 16:00:00,827.0,0.0
KM NGGAPULU,AMBON,2025-06-07 02:00:00,0.811068015487156,2025-06-06 06:32:03.723461909,2025-07-10 16:00:00,2025-07-11 03:00:00,2025-07-11 06:00:00,817.0,11.0
KM AWU,KUPANG,2025-06-06 12:00:00,0.1608770024458221,2025-06-06 08:08:20.226988680,2025-07-10 15:00:00,2025-07-10 15:00:00,2025-07-10 20:00:00,819.0,0.0
KM CIREMAI,SORONG,2025-06-06 21:00:00,0.2915596780896895,2025-06-06 14:00:09.243813050,2025-07-09 10:00:00,2025-07-09 10:00:00,2025-07-09 13:00:00,781.0,0.0
KM LAWIT,KUMAI,2025-06-06 19:00:00,0.1782868985673495,2025-06-06 14:43:16.011963783,2025-08-01 22:00:00,2025-08-01 22:00:00,2025-08-01 22:00:00,1347.0,0.0
KM NGGAPULU,NAMLEA,2025-06-07 10:00:00,0.6824020453820516,2025-06-06 17:37:20.463278992,2025-07-11 06:00:00,2025-07-11 06:00:00,2025-07-11 08:00:00,812.0,0.0
KM AWU,ENDE,2025-06-07 06:00:00,0.4774189337796591,2025-06-06 18:32:31.004121437,2025-07-10 20:00:00,2025-07-10 20:00:00,2025-07-10 22:00:00,806.0,0.0
KM DOBONSOLO,SURABAYA,2025-06-07 10:00:00,0.5726900906560533,2025-06-06 20:15:19.576167318,2025-07-10 08:00:00,2025-08-02 03:00:00,2025-08-02 05:00:00,1337.0,547.0
KM LAMBELU,PANTOLOAN,2025-06-07 13:00:00,0.6797918240362818,2025-06-06 20:41:05.986403265,2025-07-10 18:00:00,2025-07-10 18:00:00,2025-07-10 20:00:00,797.0,0.0
KM EGON,BONTANG,2025-06-07 11:00:00,0.5348457530319954,2025-06-06 22:09:49.326938036,2025-07-10 11:00:00,2025-07-10 11:00:00,2025-07-10 15:00:00,792.0,0.0
KM KELIMUTU,KUMAI,2025-06-07 12:00:00,0.5082740443446612,2025-06-06 23:48:05.122568621,2025-08-02 03:00:00,2025-08-02 03:00:00,2025-08-02 05:00:00,1335.0,0.0
KM PANGRANGO,BANDA,2025-06-07 07:00:00,0.2967746537866141,2025-06-06 23:52:38.669912836,2025-07-11 03:00:00,2025-07-11 03:00:00,2025-07-12 12:00:00,812.0,0.0
KM DOROLONDA,MANOKWARI,2025-06-07 05:00:00,0.162915087337658,2025-06-07 01:05:24.136454026,2025-07-09 17:00:00,2025-07-09 17:00:00,2025-07-09 19:00:00,780.0,0.0
KM WILIS,BIMA,2025-06-07 18:00:00,0.6884850830706324,2025-06-07 01:28:34.888822698,2025-07-10 01:00:00,2025-07-10 02:00:00,2025-07-10 03:00:00,776.0,1.0
KM TILONGKABILA,RAHA,2025-06-07 14:00:00,0.4610577154183463,2025-06-07 02:56:04.613387856,2025-07-10 09:00:00,2025-07-10 09:00:00,2025-07-10 10:00:00,787.0,0.0
KM LAWIT,SURABAYA,2025-06-08 03:00:00,1.0,2025-06-07 03:00:00.000000000,2025-08-01 22:00:00,2025-08-02 05:00:00,2025-08-02 10:00:00,1322.0,7.0
KM JETLINER,WANCI,2025-06-07 06:00:00,0.0981469804938127,2025-06-07 03:38:40.100885333,2025-07-10 05:00:00,2025-07-10 05:00:00,2025-07-10 07:00:00,791.0,0.0
KM JETLINER,KENDARI,2025-06-07 21:00:00,0.7170932758339281,2025-06-07 03:47:23.140967950,2025-07-10 07:00:00,2025-07-10 09:00:00,2025-07-10 09:00:00,780.0,2.0
KM AWU,WAINGAPU,2025-06-07 17:00:00,0.5461167031807531,2025-06-07 03:53:35.516845184,2025-07-10 22:00:00,2025-07-10 22:00:00,2025-07-11 01:00:00,797.0,0.0
KM WILIS,LABUAN BAJO,2025-06-07 08:00:00,0.1321035972149752,2025-06-07 04:49:46.249200628,2025-07-10 03:00:00,2025-07-10 03:00:00,2025-07-10 04:00:00,787.0,0.0
KM KELUD,BATAM,2025-06-08 05:00:00,1.0,2025-06-07 05:00:00.000000000,2025-08-02 13:00:00,2025-08-02 13:00:00,2025-08-02 18:00:00,1328.0,0.0
KM TIDAR,TANJUNG PRIOK,2025-06-07 12:00:00,0.2222141541952683,2025-06-07 06:40:00.697077531,2025-07-09 21:00:00,2025-08-02 13:00:00,2025-08-02 19:00:00,1345.0,568.0
KM BK RAYA,PONTIANAK,2025-06-08 01:00:00,0.7250919122648845,2025-06-07 07:35:52.058780315,2025-08-01 16:00:00,2025-08-01 16:00:00,2025-08-01 17:00:00,1311.0,0.0
KM DOROLONDA,SORONG,2025-06-07 19:00:00,0.3347545813281743,2025-06-07 10:57:57.204173247,2025-07-09 19:00:00,2025-07-09 19:00:00,2025-07-09 21:00:00,768.0,0.0
KM JETLINER,KENDARI,2025-06-07 21:00:00,0.3808681845093652,2025-06-07 11:51:32.988858390,2025-07-10 09:00:00,2025-07-10 09:00:00,2025-07-10 19:00:00,780.0,0.0
KM CIREMAI,AMBON,2025-06-08 00:00:00,0.4315940278374521,2025-06-07 13:38:30.275994844,2025-07-09 13:00:00,2025-07-11 06:00:00,2025-07-11 09:00:00,798.0,41.0
KM LABOBAR,AMBON,2025-06-07 22:00:00,0.2439254789900007,2025-06-07 16:08:44.838615264,2025-08-01 17:00:00,2025-08-01 17:00:00,2025-08-01 20:00:00,1315.0,0.0
KM LAMBELU,TARAKAN,2025-06-08 10:00:00,0.741280338030473,2025-06-07 16:12:33.378794169,2025-07-10 20:00:00,2025-07-10 20:00:00,2025-07-11 00:00:00,778.0,0.0
KM LABOBAR,BANDA,2025-06-08 09:00:00,0.6973261567297926,2025-06-07 16:15:51.020058546,2025-08-01 20:00:00,2025-08-01 20:00:00,2025-08-01 22:00:00,1307.0,0.0
KM TILONGKABILA,BAU-BAU,2025-06-07 20:00:00,0.0759252068963564,2025-06-07 18:10:40.062124154,2025-07-10 10:00:00,2025-08-01 14:00:00,2025-08-01 16:00:00,1314.0,532.0
KM AWU,BIMA,2025-06-08 10:00:00,0.5210998546490939,2025-06-07 21:29:36.972558320,2025-07-11 01:00:00,2025-07-11 01:00:00,2025-07-11 03:00:00,783.0,0.0
KM KELUD,TANJUNG BALAI KARIMUN,2025-06-08 13:00:00,0.5377842828155139,2025-06-08 00:05:35.437964741,2025-08-02 18:00:00,2025-08-02 18:00:00,2025-08-02 19:00:00,1325.0,0.0
KM KELIMUTU,SEMARANG,2025-06-08 14:00:00,0.5594210158892746,2025-06-08 00:34:26.024227166,2025-08-02 05:00:00,2025-08-02 05:00:00,2025-08-02 10:00:00,1311.0,0.0
KM WILIS,WAIKELO,2025-06-08 06:00:00,0.1343071453006514,2025-06-08 02:46:35.862646023,2025-07-10 04:00:00,2025-07-10 04:00:00,2025-07-10 05:00:00,766.0,0.0
KM NGGAPULU,BAU-BAU,2025-06-08 13:00:00,0.3833688755955773,2025-06-08 03:47:56.929148542,2025-07-11 08:00:00,2025-08-01 16:00:00,2025-08-01 18:00:00,1299.0,512.0
KM JETLINER,WANCI,2025-06-08 20:00:00,0.66948596438848,2025-06-08 03:55:56.412676834,2025-07-10 19:00:00,2025-07-10 19:00:00,2025-07-10 21:00:00,767.0,0.0
KM DOROLONDA,NAMLEA,2025-06-09 01:00:00,0.810221644042035,2025-06-08 05:33:16.849954768,2025-07-09 21:00:00,2025-07-11 08:00:00,2025-07-11 10:00:00,775.0,35.0
KM TATAMAILAU,MERAUKE,2025-06-08 12:00:00,0.2638157693910757,2025-06-08 05:40:06.317524611,2025-07-08 05:00:00,2025-07-08 05:00:00,2025-07-09 03:00:00,713.0,0.0
KM DOBONSOLO,TANJUNG PRIOK,2025-06-08 13:00:00,0.3025817666357966,2025-06-08 05:44:16.935362668,2025-08-02 05:00:00,2025-08-02 19:00:00,2025-08-02 19:00:00,1326.0,14.0
KM GUNUNG DEMPO,SORONG,2025-06-09 03:00:00,0.8132239763081814,2025-06-08 07:28:57.448446975,2025-08-02 03:00:00,2025-08-02 03:00:00,2025-08-02 06:00:00,1296.0,0.0
KM BK RAYA,NATUNA,2025-06-09 07:00:00,0.9752270536581223,2025-06-08 07:35:40.382563938,2025-08-01 17:00:00,2025-08-01 17:00:00,2025-08-01 19:00:00,1282.0,0.0
KM DOBONSOLO,TANJUNG PRIOK,2025-06-08 13:00:00,0.2105952968404547,2025-06-08 07:56:44.566352985,2025-08-02 19:00:00,2025-08-02 19:00:00,2025-08-03 22:00:00,1326.0,0.0
KM TILONGKABILA,MAKASSAR,2025-06-08 20:00:00,0.4990306395150658,2025-06-08 08:01:23.752745897,2025-08-01 16:00:00,2025-08-02 03:00:00,2025-08-02 08:00:00,1303.0,11.0
KM DOROLONDA,AMBON,2025-06-08 17:00:00,0.3363629464029166,2025-06-08 08:55:38.241430788,2025-07-11 10:00:00,2025-08-01 20:00:00,2025-08-01 23:00:00,1299.0,514.0
KM WILIS,WAINGAPU,2025-06-08 16:00:00,0.2873547257680129,2025-06-08 09:06:12.551693645,2025-07-10 05:00:00,2025-07-11 01:00:00,2025-07-11 05:00:00,777.0,20.0
KM LAMBELU,NUNUKAN,2025-06-08 20:00:00,0.4253165580253384,2025-06-08 09:47:32.649386612,2025-07-11 00:00:00,2025-07-11 00:00:00,2025-07-11 03:00:00,772.0,0.0
KM AWU,BENOA,2025-06-09 09:00:00,0.9399901728391477,2025-06-08 10:26:24.849066696,2025-07-11 03:00:00,2025-07-11 03:00:00,2025-07-11 07:00:00,762.0,0.0
KM PANGRANGO,AMBON,2025-06-09 06:00:00,0.8053445441000399,2025-06-08 10:40:18.231389757,2025-07-12 12:00:00,2025-08-01 23:00:00,2025-08-02 13:00:00,1289.0,491.0
KM BK RAYA,SERASAN,2025-06-08 16:00:00,0.1943473440923505,2025-06-08 11:20:08.389470423,2025-08-01 19:00:00,2025-08-01 19:00:00,2025-08-01 21:00:00,1299.0,0.0
KM NGGAPULU,MAKASSAR,2025-06-09 06:00:00,0.7048007327508674,2025-06-08 13:05:05.216690325,2025-08-01 18:00:00,2025-08-02 08:00:00,2025-08-02 11:00:00,1298.0,14.0
KM TIDAR,SURABAYA,2025-06-08 23:00:00,0.3920491210125563,2025-06-08 13:35:26.955944517,2025-08-02 19:00:00,2025-08-02 19:00:00,2025-08-02 22:00:00,1316.0,0.0
KM WILIS,ENDE,2025-06-09 07:00:00,0.6934575172701247,2025-06-08 14:21:25.270507862,2025-07-11 05:00:00,2025-07-11 05:00:00,2025-07-11 07:00:00,766.0,0.0
KM LABOBAR,DOBO,2025-06-09 10:00:00,0.8162234545531275,2025-06-08 14:24:38.293526610,2025-08-01 22:00:00,2025-08-01 22:00:00,2025-08-02 01:00:00,1284.0,0.0
KM EGON,PARE-PARE,2025-06-08 17:00:00,0.090529707533115,2025-06-08 14:49:38.233269138,2025-07-10 15:00:00,2025-07-10 16:00:00,2025-07-10 20:00:00,767.0,1.0
KM JETLINER,KENDARI,2025-06-09 11:00:00,0.6629842542949069,2025-06-08 19:05:18.160428920,2025-07-10 21:00:00,2025-07-10 21:00:00,2025-07-11 03:00:00,754.0,0.0
KM CIREMAI,BAU-BAU,2025-06-09 04:00:00,0.3617629795690019,2025-06-08 19:19:03.678565239,2025-07-11 09:00:00,2025-08-01 18:00:00,2025-08-01 21:00:00,1286.0,513.0
KM BK RAYA,MIDAI,2025-06-09 02:00:00,0.2755208926049791,2025-06-08 19:23:14.994878932,2025-08-01 21:00:00,2025-08-01 21:00:00,2025-08-01 22:00:00,1291.0,0.0
KM LABOBAR,TUAL,2025-06-09 00:00:00,0.0776830427202459,2025-06-08 22:08:08.185108971,2025-08-02 01:00:00,2025-08-02 01:00:00,2025-08-02 04:00:00,1297.0,0.0
KM CIREMAI,MAKASSAR,2025-06-09 23:00:00,0.8564120012850926,2025-06-09 02:26:46.003088969,2025-08-01 21:00:00,2025-08-02 11:00:00,2025-08-02 14:00:00,1284.0,14.0
KM GUNUNG DEMPO,MANOKWARI,2025-06-09 19:00:00,0.6479382667221212,2025-06-09 03:26:58.133755209,2025-08-02 06:00:00,2025-08-02 06:00:00,2025-08-02 08:00:00,1283.0,0.0
KM LABOBAR,KAIMANA,2025-06-09 22:00:00,0.7271135445250044,2025-06-09 04:32:57.389753040,2025-08-02 04:00:00,2025-08-02 04:00:00,2025-08-02 06:00:00,1278.0,0.0
KM TILONGKABILA,LABUAN BAJO,2025-06-09 19:00:00,0.5448661952678151,2025-06-09 05:55:23.560728860,2025-08-02 08:00:00,2025-08-02 08:00:00,2025-08-02 10:00:00,1285.0,0.0
KM EGON,BONTANG,2025-06-09 22:00:00,0.4983026655054678,2025-06-09 10:02:26.649700329,2025-07-10 20:00:00,2025-07-10 20:00:00,2025-07-11 00:00:00,742.0,0.0
KM BK RAYA,LETUNG,2025-06-10 01:00:00,0.577549740843761,2025-06-09 11:08:19.702391100,2025-08-01 22:00:00,2025-08-01 22:00:00,2025-08-01 23:00:00,1269.0,0.0
KM LAWIT,BENOA,2025-06-09 13:00:00,0.0758305741996502,2025-06-09 11:10:48.238389149,2025-08-02 10:00:00,2025-08-02 10:00:00,2025-08-02 14:00:00,1293.0,0.0
KM BK RAYA,TAREMPA,2025-06-09 20:00:00,0.3410956843562014,2025-06-09 11:48:49.332871624,2025-08-01 23:00:00,2025-08-01 23:00:00,2025-08-02 00:00:00,1275.0,0.0
KM KELUD,BELAWAN,2025-06-09 13:00:00,0.0,2025-06-09 13:00:00.000000000,2025-08-02 19:00:00,2025-08-02 19:00:00,2025-08-03 19:00:00,1302.0,0.0
KM GUNUNG DEMPO,WASIOR,2025-06-10 04:00:00,0.5085324663774999,2025-06-09 15:47:42.794904984,2025-08-02 08:00:00,2025-08-02 08:00:00,2025-08-02 09:00:00,1276.0,0.0
KM TIDAR,MAKASSAR,2025-06-10 09:00:00,0.7095009821893505,2025-06-09 15:58:19.115138842,2025-08-02 22:00:00,2025-08-02 22:00:00,2025-08-03 01:00:00,1285.0,0.0
KM BK RAYA,KIJANG,2025-06-10 16:00:00,1.0,2025-06-09 16:00:00.000000000,2025-08-02 00:00:00,2025-08-02 00:00:00,2025-08-02 03:00:00,1256.0,0.0
KM DOROLONDA,BAU-BAU,2025-06-10 02:00:00,0.4066241260969327,2025-06-09 16:14:27.675505227,2025-08-01 23:00:00,2025-08-01 23:00:00,2025-08-02 01:00:00,1269.0,0.0
KM JETLINER,WANCI,2025-06-10 06:00:00,0.5626829721750092,2025-06-09 16:29:44.191204080,2025-07-11 03:00:00,2025-07-11 03:00:00,2025-07-11 05:00:00,741.0,0.0
KM TILONGKABILA,BIMA,2025-06-10 04:00:00,0.4569484581643503,2025-06-09 17:01:59.653214602,2025-08-02 10:00:00,2025-08-02 10:00:00,2025-08-02 12:00:00,1278.0,0.0
KM LABOBAR,FAK-FAK,2025-06-10 10:00:00,0.6775757111982046,2025-06-09 17:44:17.458552475,2025-08-02 06:00:00,2025-08-02 06:00:00,2025-08-02 09:00:00,1268.0,0.0
KM WILIS,KUPANG,2025-06-10 01:00:00,0.270641058940556,2025-06-09 18:30:16.612507538,2025-07-11 07:00:00,2025-07-11 07:00:00,2025-07-11 15:00:00,750.0,0.0
KM GUNUNG DEMPO,NABIRE,2025-06-10 12:00:00,0.6569105918650993,2025-06-09 20:14:02.924862857,2025-08-02 09:00:00,2025-08-02 09:00:00,2025-08-02 11:00:00,1269.0,0.0
KM LAMBELU,BALIKPAPAN,2025-06-10 02:00:00,0.1746067060856297,2025-06-09 21:48:33.980594202,2025-07-11 03:00:00,2025-07-11 03:00:00,2025-07-11 05:00:00,745.0,0.0
KM PANGRANGO,NAMROLE,2025-06-10 07:00:00,0.3271066210710664,2025-06-09 23:08:57.987939459,2025-08-02 13:00:00,2025-08-02 13:00:00,2025-08-02 15:00:00,1278.0,0.0
KM NGGAPULU,SURABAYA,2025-06-10 15:00:00,0.4921372461890551,2025-06-10 03:11:19.341929267,2025-08-02 11:00:00,2025-08-02 22:00:00,2025-08-03 01:00:00,1279.0,11.0
KM AWU,SURABAYA,2025-06-10 17:00:00,0.5272404658668346,2025-06-10 04:20:46.423749106,2025-07-11 07:00:00,2025-08-03 01:00:00,2025-08-03 05:00:00,1280.0,546.0
KM TILONGKABILA,LEMBAR,2025-06-11 00:00:00,0.7267968137558563,2025-06-10 06:33:24.755291493,2025-08-02 12:00:00,2025-08-02 12:00:00,2025-08-02 14:00:00,1260.0,0.0
KM LAMBELU,PARE-PARE,2025-06-10 20:00:00,0.5479411131854766,2025-06-10 06:50:57.887820777,2025-07-11 05:00:00,2025-07-11 05:00:00,2025-07-11 07:00:00,729.0,0.0
KM TIDAR,BAU-BAU,2025-06-11 04:00:00,0.8455637945456939,2025-06-10 07:42:23.288151251,2025-08-03 01:00:00,2025-08-03 01:00:00,2025-08-03 03:00:00,1269.0,0.0
KM DOROLONDA,MAKASSAR,2025-06-10 18:00:00,0.3212624353243445,2025-06-10 10:17:22.925587978,2025-08-02 01:00:00,2025-08-03 01:00:00,2025-08-03 04:00:00,1279.0,24.0
KM LABOBAR,KAIMANA,2025-06-10 23:00:00,0.4591829177452874,2025-06-10 11:58:46.595906807,2025-08-02 09:00:00,2025-08-02 09:00:00,2025-08-02 11:00:00,1258.0,0.0
KM KELUD,TANJUNG BALAI KARIMUN,2025-06-11 12:00:00,1.0,2025-06-10 12:00:00.000000000,2025-08-03 19:00:00,2025-08-03 19:00:00,2025-08-03 20:00:00,1279.0,0.0
KM TATAMAILAU,AGATS,2025-06-11 00:00:00,0.4980919324795294,2025-06-10 12:02:44.857033768,2025-07-09 03:00:00,2025-07-09 03:00:00,2025-07-09 05:00:00,675.0,0.0
KM WILIS,KALABAHI,2025-06-11 02:00:00,0.5234978720028349,2025-06-10 13:26:09.783858956,2025-07-11 15:00:00,2025-07-11 15:00:00,2025-07-12 03:00:00,733.0,0.0
KM LAWIT,BIMA,2025-06-10 15:00:00,0.0464123396446232,2025-06-10 13:53:09.973854705,2025-08-02 14:00:00,2025-08-02 14:00:00,2025-08-02 16:00:00,1271.0,0.0
KM JETLINER,KENDARI,2025-06-10 21:00:00,0.2381555544830663,2025-06-10 15:17:03.360092662,2025-07-11 05:00:00,2025-07-11 05:00:00,2025-07-11 07:00:00,728.0,0.0
KM KELIMUTU,PONTIANAK,2025-06-10 16:00:00,0.0,2025-06-10 16:00:00.000000000,2025-08-02 10:00:00,2025-08-02 10:00:00,2025-08-02 12:00:00,1266.0,0.0
KM CIREMAI,SURABAYA,2025-06-11 06:00:00,0.5689076005372226,2025-06-10 16:20:46.383313586,2025-08-02 14:00:00,2025-08-03 05:00:00,2025-08-03 07:00:00,1271.0,15.0
KM PANGRANGO,AMBON,2025-06-10 20:00:00,0.0945957867122216,2025-06-10 17:43:46.924028066,2025-08-02 15:00:00,2025-08-02 15:00:00,2025-08-02 19:00:00,1267.0,0.0
KM DOBONSOLO,SURABAYA,2025-06-10 18:00:00,0.0,2025-06-10 18:00:00.000000000,2025-08-03 22:00:00,2025-08-03 22:00:00,2025-08-04 01:00:00,1300.0,0.0
KM LAMBELU,PARE-PARE,2025-06-11 16:00:00,0.8820906490587752,2025-06-10 18:49:47.367921321,2025-07-11 07:00:00,2025-07-11 07:00:00,2025-07-11 10:00:00,711.0,0.0
KM LABOBAR,DOBO,2025-06-11 10:00:00,0.588804295975838,2025-06-10 19:52:07.308827688,2025-08-02 11:00:00,2025-08-02 11:00:00,2025-08-02 13:00:00,1249.0,0.0
KM EGON,PARE-PARE,2025-06-11 04:00:00,0.3348959136883949,2025-06-10 19:57:44.993057325,2025-07-11 00:00:00,2025-07-11 10:00:00,2025-07-11 13:00:00,726.0,10.0
KM LAMBELU,MAKASSAR,2025-06-11 03:00:00,0.2600910020057757,2025-06-10 20:45:28.137426700,2025-07-11 10:00:00,2025-08-03 04:00:00,2025-08-03 04:00:00,1273.0,546.0
KM TILONGKABILA,BENOA,2025-06-11 08:00:00,0.4458636701359572,2025-06-10 21:17:57.378900254,2025-08-02 14:00:00,2025-08-02 14:00:00,2025-08-02 14:00:00,1254.0,0.0
KM TATAMAILAU,TIMIKA,2025-06-11 13:00:00,0.6276958781581887,2025-06-10 21:56:07.076127131,2025-07-09 05:00:00,2025-07-09 05:00:00,2025-07-09 16:00:00,664.0,0.0
KM JETLINER,KENDARI,2025-06-11 16:00:00,0.7431487103051475,2025-06-10 22:09:51.951429634,2025-07-11 07:00:00,2025-07-11 07:00:00,2025-07-11 09:00:00,711.0,0.0
KM LAMBELU,MAKASSAR,2025-06-11 03:00:00,0.1643941601093501,2025-06-10 23:03:16.344566554,2025-08-03 04:00:00,2025-08-03 04:00:00,2025-08-03 12:00:00,1273.0,0.0
KM LABOBAR,TUAL,2025-06-11 19:00:00,0.7973576381515611,2025-06-10 23:51:48.300063707,2025-08-02 13:00:00,2025-08-02 13:00:00,2025-08-02 15:00:00,1242.0,0.0
KM LAWIT,ENDE,2025-06-11 21:00:00,0.8796223313913037,2025-06-10 23:53:20.630567793,2025-08-02 16:00:00,2025-08-02 16:00:00,2025-08-02 18:00:00,1243.0,0.0
KM GUNUNG DEMPO,JAYAPURA,2025-06-11 13:00:00,0.5442833711795116,2025-06-10 23:56:13.916730092,2025-08-02 11:00:00,2025-08-02 11:00:00,2025-08-02 17:00:00,1246.0,0.0
KM BK RAYA,BLINYU,2025-06-11 11:00:00,0.4542306895420617,2025-06-11 00:05:54.468423568,2025-08-02 03:00:00,2025-08-02 03:00:00,2025-08-02 04:00:00,1240.0,0.0
KM TILONGKABILA,BENOA,2025-06-11 08:00:00,0.3024388916696269,2025-06-11 00:44:29.279759745,2025-08-02 14:00:00,2025-08-02 14:00:00,2025-08-03 15:00:00,1254.0,0.0
KM KELIMUTU,TANJUNG PANDAN,2025-06-11 15:00:00,0.5873112088297131,2025-06-11 00:54:16.311557114,2025-08-02 12:00:00,2025-08-02 12:00:00,2025-08-02 13:00:00,1245.0,0.0
KM LAWIT,WAINGAPU,2025-06-11 08:00:00,0.2648419305723224,2025-06-11 01:38:37.657198551,2025-08-02 18:00:00,2025-08-02 18:00:00,2025-08-02 21:00:00,1258.0,0.0
KM JETLINER,RAHA,2025-06-11 07:00:00,0.1766917311861386,2025-06-11 02:45:33.834425519,2025-07-11 09:00:00,2025-07-11 09:00:00,2025-07-11 10:00:00,722.0,0.0
KM NGGAPULU,TANJUNG PRIOK,2025-06-11 19:00:00,0.6280264148124588,2025-06-11 03:55:38.517760204,2025-08-03 01:00:00,2025-08-03 22:00:00,2025-08-04 13:00:00,1275.0,21.0
KM KELUD,BATAM,2025-06-11 16:00:00,0.4519542077150728,2025-06-11 05:09:11.156453417,2025-08-03 20:00:00,2025-08-03 20:00:00,2025-08-04 00:00:00,1276.0,0.0
KM NGGAPULU,TANJUNG PRIOK,2025-06-11 19:00:00,0.5529976480627786,2025-06-11 05:43:41.003207375,2025-08-04 13:00:00,2025-08-04 13:00:00,2025-08-04 13:00:00,1290.0,0.0
KM DOROLONDA,SURABAYA,2025-06-12 00:00:00,0.6185634268385299,2025-06-11 09:09:16.119921150,2025-08-03 04:00:00,2025-08-04 01:00:00,2025-08-04 01:00:00,1273.0,21.0
