Ship_Name,Voyage_ID,Leg_Sequence,Port_Name,ETA_Planned,Service_Time_Hours,Next_Port,Optimized_Priority
KM LEUSER,VOY_01_2025,25,MAKASSAR,2025-02-06 12:00:00,4.0,LABUAN BAJO,0.7951629219338697
KM LABOBAR,VOY_01_2025,13,MANOKWARI,2025-01-06 14:00:00,2.0,NABIRE,0.6006637908990444
KM LABOBAR,VOY_01_2025,15,MANOKWARI,2025-01-07 14:00:00,2.0,SORONG,0.5066534017513686
KM GUNUNG DEMPO,VOY_01_2025,6,MANOKWARI,2025-01-10 04:00:00,2.0,WASIOR,0.6573910600238362
KM DOROLONDA,VOY_01_2025,7,MANOKWARI,2025-01-13 14:00:00,2.0,NABIRE,0.4120648044124601
KM GUNUNG DEMPO,VOY_01_2025,12,MANOKWARI,2025-01-13 17:00:00,2.0,SORONG,0.44947142206077767
KM DOBONSOLO,VOY_01_2025,6,MANOKWARI,2025-01-14 07:00:00,3.0,SORONG,0.6055414055954363
KM SINABUNG,VOY_01_2025,9,MANOKWARI,2025-01-14 17:00:00,2.0,BIAK,0.5269865931035524
KM DOROLONDA,VOY_01_2025,13,MANOKWARI,2025-01-17 04:00:00,2.0,SORONG,0.45772140711504217
KM SINABUNG,VOY_01_2025,13,MANOKWARI,2025-01-17 18:00:00,2.0,SORONG,0.6378781023992093
KM BK SIGUNTANG,VOY_01_2025,9,MAUMERE,2025-01-03 18:00:00,2.0,LEWOLEBA,0.5446997844882129
KM BK SIGUNTANG,VOY_01_2025,13,MAUMERE,2025-01-05 08:00:00,2.0,MAKASSAR,0.5603062742826586
KM TIDAR,VOY_01_2025,6,MAUMERE,2025-01-09 12:00:00,2.0,LARANTUKA,0.6158721775758583
KM TIDAR,VOY_01_2025,12,MAUMERE,2025-01-11 10:00:00,2.0,BAU-BAU,0.5451745996362535
KM SIRIMAU,VOY_01_2025,5,MAUMERE,2025-01-15 14:00:00,2.0,LEWOLEBA,0.258270889183368
KM SIRIMAU,VOY_01_2025,23,MAUMERE,2025-02-03 03:00:00,2.0,BAU-BAU,0.7579065015534234
KM TATAMAILAU,VOY_01_2025,8,MERAUKE,2025-01-12 10:00:00,14.0,AGATS,0.5830571204112917
KM SIRIMAU,VOY_01_2025,14,MERAUKE,2025-01-24 07:00:00,22.0,AGATS,0.5864468984896056
KM LEUSER,VOY_01_2025,15,MERAUKE,2025-01-27 10:00:00,23.0,AGATS,0.2847508426513574
KM BK RAYA,VOY_01_2025,7,MIDAI,2024-12-30 01:00:00,2.0,SERASAN,0.4819878693410935
KM BK RAYA,VOY_01_2025,13,MIDAI,2025-01-05 13:00:00,1.0,NATUNA,0.6335663671913621
KM LABOBAR,VOY_01_2025,14,NABIRE,2025-01-07 01:00:00,3.0,MANOKWARI,0.5269874993418171
KM GUNUNG DEMPO,VOY_01_2025,8,NABIRE,2025-01-10 22:00:00,2.0,JAYAPURA,0.644023208946315
KM GUNUNG DEMPO,VOY_01_2025,10,NABIRE,2025-01-13 00:00:00,2.0,WASIOR,0.47231187967082144
KM DOROLONDA,VOY_01_2025,8,NABIRE,2025-01-14 02:00:00,2.0,SERUI,0.746940070178963
KM DOROLONDA,VOY_01_2025,12,NABIRE,2025-01-16 16:00:00,2.0,MANOKWARI,0.44073322685411664
KM LABOBAR,VOY_01_2025,5,NAMLEA,2025-01-02 12:00:00,2.0,AMBON,0.6585245121433864
KM LABOBAR,VOY_01_2025,23,NAMLEA,2025-01-11 13:00:00,2.0,BAU-BAU,0.5593352923631478
KM SANGIANG,VOY_01_2025,5,NAMLEA,2025-01-12 22:00:00,1.0,AMBON,0.3957751500053853
KM SANGIANG,VOY_01_2025,13,NAMLEA,2025-01-18 12:00:00,3.0,SANANA,0.8746858783571084
KM PANGRANGO,VOY_01_2025,4,NAMROLE,2025-01-07 06:00:00,2.0,AMBON,0.4953186960610745
KM LEUSER,VOY_01_2025,8,NAMROLE,2025-01-20 04:00:00,2.0,AMBON,0.411954084091096
KM LEUSER,VOY_01_2025,22,NAMROLE,2025-02-04 05:00:00,2.0,WANCI,0.7084714397278107
KM BK RAYA,VOY_01_2025,6,NATUNA,2024-12-29 18:00:00,3.0,MIDAI,0.6705924231177578
KM BK RAYA,VOY_01_2025,14,NATUNA,2025-01-05 18:00:00,2.0,TAREMPA,0.39798911227690104
KM BK SIGUNTANG,VOY_01_2025,5,NUNUKAN,2024-12-31 13:00:00,3.0,BALIKPAPAN,0.49276833822490473
KM LAMBELU,VOY_01_2025,20,NUNUKAN,2025-01-08 19:00:00,2.0,BALIKPAPAN,0.6447703411849077
KM BK SIGUNTANG,VOY_01_2025,18,NUNUKAN,2025-01-08 23:00:00,2.0,BALIKPAPAN,0.4189038412766338
KM LAMBELU,VOY_01_2025,10,PANTOLOAN,2025-01-02 07:00:00,2.0,BALIKPAPAN,0.6493036848419259
KM LAMBELU,VOY_01_2025,18,PANTOLOAN,2025-01-07 12:00:00,2.0,TARAKAN,0.6055823217336354
KM DOROLONDA,VOY_01_2025,3,PANTOLOAN,2025-01-10 07:00:00,2.0,BITUNG,0.5267085378284004
KM DOROLONDA,VOY_01_2025,17,PANTOLOAN,2025-01-20 07:00:00,2.0,BALIKPAPAN,0.4551182240003641
KM LAMBELU,VOY_01_2025,2,PARE-PARE,2024-12-27 18:00:00,3.0,BALIKPAPAN,0.463648044314051
KM BK SIGUNTANG,VOY_01_2025,2,PARE-PARE,2024-12-29 05:00:00,4.0,BALIKPAPAN,0.7358204200887775
KM LAMBELU,VOY_01_2025,4,PARE-PARE,2024-12-29 10:00:00,3.0,MAKASSAR,0.7847022533895212
KM LAMBELU,VOY_01_2025,8,PARE-PARE,2024-12-31 19:00:00,3.0,BALIKPAPAN,0.3087221180154589
KM BK SIGUNTANG,VOY_01_2025,7,PARE-PARE,2025-01-02 12:00:00,4.0,MAKASSAR,0.5018687728829552
KM LAMBELU,VOY_01_2025,12,PARE-PARE,2025-01-03 17:00:00,3.0,MAKASSAR,0.663360045267645
KM LAMBELU,VOY_01_2025,16,PARE-PARE,2025-01-06 02:00:00,2.0,BALIKPAPAN,0.46195992177414374
KM BK SIGUNTANG,VOY_01_2025,15,PARE-PARE,2025-01-06 15:00:00,4.0,BALIKPAPAN,0.4117413742460062
KM BINAIYA,VOY_01_2025,5,PARE-PARE,2025-01-07 09:00:00,2.0,BONTANG,0.6291869559606075
KM BINAIYA,VOY_01_2025,7,PARE-PARE,2025-01-09 20:00:00,2.0,MAKASSAR,0.45810776003882947
KM LAMBELU,VOY_01_2025,22,PARE-PARE,2025-01-10 20:00:00,2.0,MAKASSAR,0.6675021071171738
KM BK SIGUNTANG,VOY_01_2025,20,PARE-PARE,2025-01-10 22:00:00,4.0,MAKASSAR,0.5925767824832419
KM EGON,VOY_01_2025,5,PARE-PARE,2025-01-12 15:00:00,2.0,BONTANG,0.5369157836281748
KM EGON,VOY_01_2025,7,PARE-PARE,2025-01-14 23:00:00,3.0,BONTANG,0.5988178127301087
KM EGON,VOY_01_2025,9,PARE-PARE,2025-01-17 08:00:00,2.0,BATULICIN,0.5889012555229994
KM BK RAYA,VOY_01_2025,9,PONTIANAK,2024-12-31 06:00:00,3.0,SURABAYA,0.43866691083085296
KM BK RAYA,VOY_01_2025,11,PONTIANAK,2025-01-04 11:00:00,2.0,SERASAN,0.517007189096269
KM KELIMUTU,VOY_01_2025,4,PONTIANAK,2025-01-07 10:00:00,2.0,TANJUNG PANDAN,0.4416797807701084
KM TILONGKABILA,VOY_01_2025,7,RAHA,2024-12-30 02:00:00,2.0,KENDARI,0.5708215948759753
KFC JETLINER,VOY_01_2025,6,RAHA,2025-01-01 07:00:00,1.0,KENDARI,0.4030815084497399
KM TILONGKABILA,VOY_01_2025,15,RAHA,2025-01-04 14:00:00,1.0,BAU-BAU,0.5674324670140056
KM LAWIT,VOY_01_2025,3,SAMPIT,2025-01-06 00:00:00,20.0,SEMARANG,0.5155379221786265
KM LAWIT,VOY_01_2025,9,SAMPIT,2025-01-13 20:00:00,19.0,SURABAYA,0.5648023739487517
KM SANGIANG,VOY_01_2025,4,SANANA,2025-01-12 06:00:00,2.0,NAMLEA,0.5471783243173957
KM SANGIANG,VOY_01_2025,14,SANANA,2025-01-19 06:00:00,2.0,BACAN,0.5542482153491928
KM PANGRANGO,VOY_01_2025,7,SAUMLAKI,2025-01-09 19:00:00,5.0,BANDA,0.5614137961687288
KM PANGRANGO,VOY_01_2025,11,SAUMLAKI,2025-01-14 12:00:00,4.0,BANDA,0.5696577269774411
KM SIRIMAU,VOY_01_2025,9,SAUMLAKI,2025-01-19 09:00:00,2.0,TUAL,0.4095142227265306
KM LEUSER,VOY_01_2025,10,SAUMLAKI,2025-01-22 06:00:00,2.0,TUAL,0.5362757393402194
KM SIRIMAU,VOY_01_2025,19,SAUMLAKI,2025-01-30 06:00:00,2.0,KALABAHI,0.4237032700383231
KM LEUSER,VOY_01_2025,20,SAUMLAKI,2025-02-02 06:00:00,2.0,AMBON,0.44052118649298666
KM KELIMUTU,VOY_01_2025,3,SEMARANG,2025-01-05 04:00:00,8.0,PONTIANAK,0.37452950278512687
KM LAWIT,VOY_01_2025,4,SEMARANG,2025-01-08 04:00:00,6.0,KUMAI,0.6742359714090129
KM LAWIT,VOY_01_2025,6,SEMARANG,2025-01-10 17:00:00,6.0,KARIMUN JAWA,0.59360782919465
KM LAWIT,VOY_01_2025,8,SEMARANG,2025-01-12 08:00:00,3.0,SAMPIT,0.4538712498213625
KM BK RAYA,VOY_01_2025,8,SERASAN,2024-12-30 11:00:00,2.0,PONTIANAK,0.43191141400043986
KM BK RAYA,VOY_01_2025,12,SERASAN,2025-01-05 03:00:00,2.0,MIDAI,0.6987111693866055
KM CIREMAI,VOY_01_2025,7,SERUI,2025-01-05 22:00:00,2.0,JAYAPURA,0.5821592524922997
KM CIREMAI,VOY_01_2025,9,SERUI,2025-01-07 23:00:00,2.0,SORONG,0.35647864691941816
KM CIREMAI,VOY_01_2025,11,SERUI,2025-01-10 03:00:00,2.0,JAYAPURA,0.4917851548885914
KM CIREMAI,VOY_01_2025,13,SERUI,2025-01-12 04:00:00,2.0,SORONG,0.6110669105815228
KM DOROLONDA,VOY_01_2025,9,SERUI,2025-01-14 10:00:00,2.0,JAYAPURA,0.4464823041778404
KM DOROLONDA,VOY_01_2025,11,SERUI,2025-01-16 08:00:00,2.0,NABIRE,0.45595887504042276
KM CIREMAI,VOY_01_2025,6,SORONG,2025-01-04 20:00:00,3.0,SERUI,0.4928975343072568
KM LABOBAR,VOY_01_2025,12,SORONG,2025-01-05 22:00:00,3.0,MANOKWARI,0.4323280844296418
KM LABOBAR,VOY_01_2025,16,SORONG,2025-01-08 05:00:00,3.0,FAK-FAK,0.6769718380541202
KM CIREMAI,VOY_01_2025,10,SORONG,2025-01-09 01:00:00,3.0,SERUI,0.737976577138416
KM GUNUNG DEMPO,VOY_01_2025,5,SORONG,2025-01-09 12:00:00,3.0,MANOKWARI,0.5807554926056663
KM SIRIMAU,VOY_01_2025,1,SORONG,2025-01-11 00:00:00,6.0,AMBON,0.650505006219492
KM DOROLONDA,VOY_01_2025,6,SORONG,2025-01-12 23:00:00,3.0,MANOKWARI,0.44141892039622344
KM CIREMAI,VOY_01_2025,14,SORONG,2025-01-13 07:00:00,3.0,AMBON,0.4973439938260987
KM DOBONSOLO,VOY_01_2025,5,SORONG,2025-01-13 12:00:00,3.0,MANOKWARI,0.5752966037174488
KM SINABUNG,VOY_01_2025,8,SORONG,2025-01-14 00:00:00,2.0,MANOKWARI,0.5246358741169805
KM GUNUNG DEMPO,VOY_01_2025,13,SORONG,2025-01-14 07:00:00,2.0,MAKASSAR,0.5824110996690314
KM DOBONSOLO,VOY_01_2025,7,SORONG,2025-01-15 02:00:00,3.0,BAU-BAU,0.5761398631068526
KM DOROLONDA,VOY_01_2025,14,SORONG,2025-01-17 18:00:00,3.0,TERNATE,0.6826356370510084
KM SINABUNG,VOY_01_2025,14,SORONG,2025-01-18 11:00:00,2.0,BACAN,0.5601907910828842
KM SIRIMAU,VOY_01_2025,27,SORONG,2025-02-07 04:00:00,0.0,,0.4201843319950732
KM LABOBAR,VOY_01_2025,2,SURABAYA,2024-12-30 12:00:00,4.0,MAKASSAR,0.5753802947846512
KM CIREMAI,VOY_01_2025,2,SURABAYA,2024-12-31 15:00:00,3.0,MAKASSAR,0.5405966505206993
KM KELIMUTU,VOY_01_2025,1,SURABAYA,2025-01-01 20:00:00,6.0,BATULICIN,0.7588099808091264
KM BK RAYA,VOY_01_2025,10,SURABAYA,2025-01-02 10:00:00,4.0,PONTIANAK,0.6536615947404822
KM LAWIT,VOY_01_2025,2,SURABAYA,2025-01-04 16:00:00,4.0,SAMPIT,0.6824944550807326
KM GUNUNG DEMPO,VOY_01_2025,2,SURABAYA,2025-01-05 17:00:00,4.0,MAKASSAR,0.5790285742266039
KM TIDAR,VOY_01_2025,3,SURABAYA,2025-01-06 12:00:00,3.0,MAKASSAR,0.44684668494388424
KM SINABUNG,VOY_01_2025,1,SURABAYA,2025-01-07 09:00:00,10.0,MAKASSAR,0.758352926877601
KM DOROLONDA,VOY_01_2025,1,SURABAYA,2025-01-08 04:00:00,9.0,BALIKPAPAN,0.35162906858473886
KM DOBONSOLO,VOY_01_2025,2,SURABAYA,2025-01-09 13:00:00,4.0,MAKASSAR,0.4311239558470874
KM AWU,VOY_01_2025,2,SURABAYA,2025-01-09 17:00:00,7.0,BENOA,0.404855203229338
KM EGON,VOY_01_2025,3,SURABAYA,2025-01-10 06:00:00,4.0,BATULICIN,0.4393837724467802
KM LEUSER,VOY_01_2025,1,SURABAYA,2025-01-12 17:00:00,28.0,BENOA,0.6661991567795484
KM TIDAR,VOY_01_2025,15,SURABAYA,2025-01-14 07:00:00,3.0,TANJUNG PRIOK,0.7298455642668111
KM LABOBAR,VOY_01_2025,26,SURABAYA,2025-01-14 15:00:00,3.0,TANJUNG PRIOK,0.5502950430698539
KM LAWIT,VOY_01_2025,10,SURABAYA,2025-01-15 20:00:00,4.0,KUMAI,0.5994413122229773
KM GUNUNG DEMPO,VOY_01_2025,15,SURABAYA,2025-01-17 11:00:00,2.0,TANJUNG PRIOK,0.47906432036784763
KM CIREMAI,VOY_01_2025,18,SURABAYA,2025-01-17 22:00:00,2.0,TANJUNG PRIOK,0.6985358495553535
KM DOBONSOLO,VOY_01_2025,10,SURABAYA,2025-01-19 02:00:00,2.0,TANJUNG PRIOK,0.6339153354504725
KM EGON,VOY_01_2025,11,SURABAYA,2025-01-19 11:00:00,4.0,LEMBAR,0.4524804757942225
KM AWU,VOY_01_2025,14,SURABAYA,2025-01-20 13:00:00,5.0,KUMAI,0.510110926592898
KM DOROLONDA,VOY_01_2025,19,SURABAYA,2025-01-22 04:00:00,0.0,,0.5169742729650586
KM SINABUNG,VOY_01_2025,21,SURABAYA,2025-01-23 16:00:00,0.0,,0.27236871850830413
KM LEUSER,VOY_01_2025,29,SURABAYA,2025-02-10 06:00:00,0.0,,0.48120249239587154
KM KELUD,VOY_01_2025,3,TANJUNG BALAI KARIMUN,2025-01-01 08:00:00,1.0,BELAWAN,0.39676898740305966
KM KELUD,VOY_01_2025,11,TANJUNG BALAI KARIMUN,2025-01-10 14:00:00,1.0,BATAM,0.43200085794255066
KM KELIMUTU,VOY_01_2025,5,TANJUNG PANDAN,2025-01-08 11:00:00,2.0,TANJUNG PRIOK,0.4799086779775467
KM BK RAYA,VOY_01_2025,1,TANJUNG PRIOK,2024-12-26 04:00:00,8.0,BLINYU,0.5339362436837151
KM LABOBAR,VOY_01_2025,1,TANJUNG PRIOK,2024-12-29 00:00:00,12.0,SURABAYA,0.5419952915109026
KM CIREMAI,VOY_01_2025,1,TANJUNG PRIOK,2024-12-29 05:00:00,32.0,SURABAYA,0.4057216410481636
KM KELUD,VOY_01_2025,1,TANJUNG PRIOK,2024-12-30 04:00:00,15.0,BATAM,0.5468939215566558
KM LAWIT,VOY_01_2025,1,TANJUNG PRIOK,2025-01-01 13:00:00,35.0,SURABAYA,0.41812044181984187
KM GUNUNG DEMPO,VOY_01_2025,1,TANJUNG PRIOK,2025-01-04 04:00:00,12.0,SURABAYA,0.39672870613177325
KM TIDAR,VOY_01_2025,2,TANJUNG PRIOK,2025-01-04 22:00:00,10.0,SURABAYA,0.5631267768114421
KM NGGAPULU,VOY_01_2025,1,TANJUNG PRIOK,2025-01-08 05:00:00,16.0,BATAM,0.3829291115582701
KM BK RAYA,VOY_01_2025,19,TANJUNG PRIOK,2025-01-09 03:00:00,0.0,,0.7338985012563466
KM KELIMUTU,VOY_01_2025,6,TANJUNG PRIOK,2025-01-09 07:00:00,0.0,,0.6341910599561139
KM KELUD,VOY_01_2025,13,TANJUNG PRIOK,2025-01-12 02:00:00,0.0,,0.5849125961290312
KM NGGAPULU,VOY_01_2025,5,TANJUNG PRIOK,2025-01-14 08:00:00,0.0,,0.5892375226143356
KM TIDAR,VOY_01_2025,16,TANJUNG PRIOK,2025-01-15 13:00:00,3.0,KIJANG,0.4661644776407362
KM LABOBAR,VOY_01_2025,27,TANJUNG PRIOK,2025-01-15 19:00:00,0.0,,0.4126420177658416
KM GUNUNG DEMPO,VOY_01_2025,16,TANJUNG PRIOK,2025-01-18 14:00:00,0.0,,0.3322453940404577
KM CIREMAI,VOY_01_2025,19,TANJUNG PRIOK,2025-01-19 03:00:00,0.0,,0.47037641860451185
KM DOBONSOLO,VOY_01_2025,11,TANJUNG PRIOK,2025-01-20 12:00:00,0.0,,0.4677169837849674
KM BK SIGUNTANG,VOY_01_2025,4,TARAKAN,2024-12-31 03:00:00,4.0,NUNUKAN,0.6210271670346676
KM LAMBELU,VOY_01_2025,19,TARAKAN,2025-01-08 10:00:00,3.0,NUNUKAN,0.6681020924793211
KM BK SIGUNTANG,VOY_01_2025,17,TARAKAN,2025-01-08 13:00:00,4.0,NUNUKAN,0.4451946269236884
KM BK RAYA,VOY_01_2025,5,TAREMPA,2024-12-29 05:00:00,2.0,NATUNA,0.662773174937183
KM BK RAYA,VOY_01_2025,15,TAREMPA,2025-01-06 07:00:00,1.0,LETUNG,0.5341381490387667
KM TATAMAILAU,VOY_01_2025,2,TERNATE,2025-01-05 21:00:00,2.0,AMBON,0.655599014024225
KM SANGIANG,VOY_01_2025,2,TERNATE,2025-01-10 11:00:00,3.0,BACAN,0.6266635621450832
KM SINABUNG,VOY_01_2025,6,TERNATE,2025-01-11 21:00:00,2.0,AMBON,0.542929205192394
KM DOROLONDA,VOY_01_2025,5,TERNATE,2025-01-12 02:00:00,2.0,SORONG,0.5154682261076865
KM DOROLONDA,VOY_01_2025,15,TERNATE,2025-01-18 16:00:00,2.0,BITUNG,0.5702092542880906
KM TATAMAILAU,VOY_01_2025,14,TERNATE,2025-01-18 21:00:00,1.0,BITUNG,0.5929276522785902
KM SINABUNG,VOY_01_2025,16,TERNATE,2025-01-19 12:00:00,2.0,BITUNG,0.552486080130225
KM SANGIANG,VOY_01_2025,16,TERNATE,2025-01-20 20:00:00,2.0,BITUNG,0.3946281871014451
KM TATAMAILAU,VOY_01_2025,6,TIMIKA,2025-01-09 18:00:00,2.0,AGATS,0.478068200082
KM TATAMAILAU,VOY_01_2025,10,TIMIKA,2025-01-15 07:00:00,2.0,DOBO,0.4987809967415764
KM SIRIMAU,VOY_01_2025,12,TIMIKA,2025-01-21 19:00:00,2.0,AGATS,0.6954793069422462
KM LEUSER,VOY_01_2025,13,TIMIKA,2025-01-24 19:00:00,2.0,AGATS,0.48898451812121724
KM SIRIMAU,VOY_01_2025,16,TIMIKA,2025-01-27 21:00:00,2.0,DOBO,0.624734038217726
KM LEUSER,VOY_01_2025,17,TIMIKA,2025-01-30 23:00:00,2.0,DOBO,0.44708337561504075
KM LABOBAR,VOY_01_2025,8,TUAL,2025-01-03 19:00:00,3.0,DOBO,0.8212093251722492
KM TATAMAILAU,VOY_01_2025,4,TUAL,2025-01-08 08:00:00,3.0,DOBO,0.4835804869957821
KM LABOBAR,VOY_01_2025,20,TUAL,2025-01-10 05:00:00,2.0,BANDA,0.6343133925095339
KM TATAMAILAU,VOY_01_2025,12,TUAL,2025-01-16 11:00:00,3.0,AMBON,0.5950266474672277
KM SIRIMAU,VOY_01_2025,10,TUAL,2025-01-20 07:00:00,5.0,DOBO,0.5995070910190816
KM LEUSER,VOY_01_2025,11,TUAL,2025-01-23 06:00:00,4.0,DOBO,0.5406840711440661
KM SIRIMAU,VOY_01_2025,18,TUAL,2025-01-29 06:00:00,5.0,SAUMLAKI,0.5658911109923158
KM LEUSER,VOY_01_2025,19,TUAL,2025-02-01 07:00:00,4.0,SAUMLAKI,0.47187879653955545
KM WILIS,VOY_01_2025,5,WAIKELO,2025-01-05 06:00:00,1.0,WAINGAPU,0.5866728858279158
KM WILIS,VOY_01_2025,13,WAIKELO,2025-01-11 06:00:00,1.0,BIMA,0.3786799506807788
KM WILIS,VOY_01_2025,6,WAINGAPU,2025-01-05 16:00:00,4.0,ENDE,0.5602607906876877
KM EGON,VOY_01_2025,1,WAINGAPU,2025-01-07 21:00:00,6.0,LEMBAR,0.48864549639812604
KM WILIS,VOY_01_2025,12,WAINGAPU,2025-01-10 19:00:00,2.0,WAIKELO,0.7115543727547806
KM AWU,VOY_01_2025,5,WAINGAPU,2025-01-12 22:00:00,3.0,ENDE,0.4461354312010085
KM BINAIYA,VOY_01_2025,13,WAINGAPU,2025-01-14 11:00:00,2.0,ENDE,0.7170015067105001
KM BINAIYA,VOY_01_2025,17,WAINGAPU,2025-01-16 17:00:00,1.0,BIMA,0.5604335770610668
KM AWU,VOY_01_2025,11,WAINGAPU,2025-01-17 10:00:00,3.0,BIMA,0.7778139317552089
KM EGON,VOY_01_2025,13,WAINGAPU,2025-01-21 18:00:00,0.0,,0.6995416597057857
KFC JETLINER,VOY_01_2025,2,WANCI,2024-12-29 20:00:00,2.0,KENDARI,0.6158304606680621
KFC JETLINER,VOY_01_2025,4,WANCI,2024-12-31 06:00:00,2.0,KENDARI,0.48815337622005744
KFC JETLINER,VOY_01_2025,8,WANCI,2025-01-02 07:00:00,2.0,KENDARI,0.6814734767825558
KFC JETLINER,VOY_01_2025,10,WANCI,2025-01-04 06:00:00,2.0,KENDARI,0.5354108057855796
KM SIRIMAU,VOY_01_2025,3,WANCI,2025-01-14 02:00:00,2.0,BAU-BAU,0.6895918342662148
KM LEUSER,VOY_01_2025,7,WANCI,2025-01-19 02:00:00,2.0,NAMROLE,0.579261412699394
KM SIRIMAU,VOY_01_2025,25,WANCI,2025-02-04 09:00:00,2.0,AMBON,0.6643731832189405
KM LEUSER,VOY_01_2025,23,WANCI,2025-02-05 03:00:00,1.0,BAU-BAU,0.5757541173010512
KM GUNUNG DEMPO,VOY_01_2025,7,WASIOR,2025-01-10 14:00:00,1.0,NABIRE,0.6058601703297246
KM GUNUNG DEMPO,VOY_01_2025,11,WASIOR,2025-01-13 08:00:00,1.0,MANOKWARI,0.3778305870500378
