Ship_Name,Voyage_ID,Leg_Sequence,Port_Name,ETA_Planned,Service_Time_Hours,Next_Port
KM LAWIT,VOY_01_2025,11,KUMAI,2025-01-17 04:00:00,0.0,
KM BK RAYA,VOY_01_2025,1,TANJUNG PRIOK,2024-12-26 04:00:00,8.0,BLINYU
KM BK RAYA,VOY_01_2025,2,BLINYU,2024-12-27 16:00:00,1.0,KIJANG
KM BK RAYA,VOY_01_2025,3,KIJANG,2024-12-28 08:00:00,3.0,LETUNG
KM BK RAYA,VOY_01_2025,4,LETUNG,2024-12-29 00:00:00,1.0,TAREMPA
KM BK RAYA,VOY_01_2025,5,TAREMPA,2024-12-29 05:00:00,2.0,NATUNA
KM BK RAYA,VOY_01_2025,6,NATUNA,2024-12-29 18:00:00,3.0,MIDAI
KM BK RAYA,VOY_01_2025,7,MIDAI,2024-12-30 01:00:00,2.0,SERASAN
KM BK RAYA,VOY_01_2025,8,SERASAN,2024-12-30 11:00:00,2.0,PONTIANAK
KM BK RAYA,VOY_01_2025,9,PONTIANAK,2024-12-31 06:00:00,3.0,SURABAYA
KM BK RAYA,VOY_01_2025,10,SURABAYA,2025-01-02 10:00:00,4.0,PONTIANAK
KM BK RAYA,VOY_01_2025,11,PONTIANAK,2025-01-04 11:00:00,2.0,SERASAN
KM BK RAYA,VOY_01_2025,12,SERASAN,2025-01-05 03:00:00,2.0,MIDAI
KM BK RAYA,VOY_01_2025,13,MIDAI,2025-01-05 13:00:00,1.0,NATUNA
KM BK RAYA,VOY_01_2025,14,NATUNA,2025-01-05 18:00:00,2.0,TAREMPA
KM BK RAYA,VOY_01_2025,15,TAREMPA,2025-01-06 07:00:00,1.0,LETUNG
KM BK RAYA,VOY_01_2025,16,LETUNG,2025-01-06 12:00:00,1.0,KIJANG
KM BK RAYA,VOY_01_2025,17,KIJANG,2025-01-07 03:00:00,3.0,BLINYU
KM BK RAYA,VOY_01_2025,18,BLINYU,2025-01-07 22:00:00,1.0,TANJUNG PRIOK
KM BK RAYA,VOY_01_2025,19,TANJUNG PRIOK,2025-01-09 03:00:00,0.0,
KM TATAMAILAU,VOY_01_2025,1,BITUNG,2025-01-04 13:00:00,19.0,TERNATE
KM TATAMAILAU,VOY_01_2025,2,TERNATE,2025-01-05 21:00:00,2.0,AMBON
KM TATAMAILAU,VOY_01_2025,3,AMBON,2025-01-07 02:00:00,2.0,TUAL
KM TATAMAILAU,VOY_01_2025,4,TUAL,2025-01-08 08:00:00,3.0,DOBO
KM TATAMAILAU,VOY_01_2025,5,DOBO,2025-01-08 22:00:00,2.0,TIMIKA
KM TATAMAILAU,VOY_01_2025,6,TIMIKA,2025-01-09 18:00:00,2.0,AGATS
KM TATAMAILAU,VOY_01_2025,7,AGATS,2025-01-10 08:00:00,2.0,MERAUKE
KM TATAMAILAU,VOY_01_2025,8,MERAUKE,2025-01-12 10:00:00,14.0,AGATS
KM TATAMAILAU,VOY_01_2025,9,AGATS,2025-01-14 12:00:00,8.0,TIMIKA
KM TATAMAILAU,VOY_01_2025,10,TIMIKA,2025-01-15 07:00:00,2.0,DOBO
KM TATAMAILAU,VOY_01_2025,11,DOBO,2025-01-16 00:00:00,2.0,TUAL
KM TATAMAILAU,VOY_01_2025,12,TUAL,2025-01-16 11:00:00,3.0,AMBON
KM TATAMAILAU,VOY_01_2025,13,AMBON,2025-01-17 16:00:00,3.0,TERNATE
KM TATAMAILAU,VOY_01_2025,14,TERNATE,2025-01-18 21:00:00,1.0,BITUNG
KM TATAMAILAU,VOY_01_2025,15,BITUNG,2025-01-19 10:00:00,0.0,
KM TILONGKABILA,VOY_01_2025,1,BENOA,2024-12-25 08:00:00,25.0,LEMBAR
KM TILONGKABILA,VOY_01_2025,2,LEMBAR,2024-12-26 15:00:00,2.0,BIMA
KM TILONGKABILA,VOY_01_2025,3,BIMA,2024-12-27 11:00:00,4.0,LABUAN BAJO
KM TILONGKABILA,VOY_01_2025,4,LABUAN BAJO,2024-12-27 22:00:00,2.0,MAKASSAR
KM TILONGKABILA,VOY_01_2025,5,MAKASSAR,2024-12-28 18:00:00,5.0,BAU-BAU
KM TILONGKABILA,VOY_01_2025,6,BAU-BAU,2024-12-29 20:00:00,2.0,RAHA
KM TILONGKABILA,VOY_01_2025,7,RAHA,2024-12-30 02:00:00,2.0,KENDARI
KM TILONGKABILA,VOY_01_2025,8,KENDARI,2024-12-30 10:00:00,4.0,LUWUK
KM TILONGKABILA,VOY_01_2025,9,LUWUK,2024-12-31 07:00:00,3.0,GORONTALO
KM TILONGKABILA,VOY_01_2025,10,GORONTALO,2024-12-31 21:00:00,2.0,BITUNG
KM TILONGKABILA,VOY_01_2025,11,BITUNG,2025-01-01 14:00:00,13.0,GORONTALO
KM TILONGKABILA,VOY_01_2025,12,GORONTALO,2025-01-02 18:00:00,2.0,LUWUK
KM TILONGKABILA,VOY_01_2025,13,LUWUK,2025-01-03 07:00:00,2.0,KENDARI
KM TILONGKABILA,VOY_01_2025,14,KENDARI,2025-01-04 03:00:00,4.0,RAHA
KM TILONGKABILA,VOY_01_2025,15,RAHA,2025-01-04 14:00:00,1.0,BAU-BAU
KM TILONGKABILA,VOY_01_2025,16,BAU-BAU,2025-01-04 20:00:00,2.0,MAKASSAR
KM TILONGKABILA,VOY_01_2025,17,MAKASSAR,2025-01-05 20:00:00,5.0,LABUAN BAJO
KM TILONGKABILA,VOY_01_2025,18,LABUAN BAJO,2025-01-06 19:00:00,2.0,BIMA
KM TILONGKABILA,VOY_01_2025,19,BIMA,2025-01-07 04:00:00,2.0,LEMBAR
KM TILONGKABILA,VOY_01_2025,20,LEMBAR,2025-01-08 00:00:00,2.0,BENOA
KM TILONGKABILA,VOY_01_2025,21,BENOA,2025-01-08 08:00:00,0.0,
KM LEUSER,VOY_01_2025,1,SURABAYA,2025-01-12 17:00:00,28.0,BENOA
KM LEUSER,VOY_01_2025,2,BENOA,2025-01-15 02:00:00,2.0,BIMA
KM LEUSER,VOY_01_2025,3,BIMA,2025-01-16 03:00:00,2.0,LABUAN BAJO
KM LEUSER,VOY_01_2025,4,LABUAN BAJO,2025-01-16 13:00:00,2.0,MAKASSAR
KM LEUSER,VOY_01_2025,5,MAKASSAR,2025-01-17 11:00:00,5.0,BAU-BAU
KM LEUSER,VOY_01_2025,6,BAU-BAU,2025-01-18 15:00:00,2.0,WANCI
KM LEUSER,VOY_01_2025,7,WANCI,2025-01-19 02:00:00,2.0,NAMROLE
KM LEUSER,VOY_01_2025,8,NAMROLE,2025-01-20 04:00:00,2.0,AMBON
KM LEUSER,VOY_01_2025,9,AMBON,2025-01-20 17:00:00,4.0,SAUMLAKI
KM LEUSER,VOY_01_2025,10,SAUMLAKI,2025-01-22 06:00:00,2.0,TUAL
KM LEUSER,VOY_01_2025,11,TUAL,2025-01-23 06:00:00,4.0,DOBO
KM LEUSER,VOY_01_2025,12,DOBO,2025-01-23 21:00:00,2.0,TIMIKA
KM LEUSER,VOY_01_2025,13,TIMIKA,2025-01-24 19:00:00,2.0,AGATS
KM LEUSER,VOY_01_2025,14,AGATS,2025-01-25 10:00:00,6.0,MERAUKE
KM LEUSER,VOY_01_2025,15,MERAUKE,2025-01-27 10:00:00,23.0,AGATS
KM LEUSER,VOY_01_2025,16,AGATS,2025-01-30 01:00:00,8.0,TIMIKA
KM LEUSER,VOY_01_2025,17,TIMIKA,2025-01-30 23:00:00,2.0,DOBO
KM LEUSER,VOY_01_2025,18,DOBO,2025-01-31 19:00:00,2.0,TUAL
KM LEUSER,VOY_01_2025,19,TUAL,2025-02-01 07:00:00,4.0,SAUMLAKI
KM LEUSER,VOY_01_2025,20,SAUMLAKI,2025-02-02 06:00:00,2.0,AMBON
KM LEUSER,VOY_01_2025,21,AMBON,2025-02-03 16:00:00,3.0,NAMROLE
KM LEUSER,VOY_01_2025,22,NAMROLE,2025-02-04 05:00:00,2.0,WANCI
KM LEUSER,VOY_01_2025,23,WANCI,2025-02-05 03:00:00,1.0,BAU-BAU
KM LEUSER,VOY_01_2025,24,BAU-BAU,2025-02-05 12:00:00,2.0,MAKASSAR
KM LEUSER,VOY_01_2025,25,MAKASSAR,2025-02-06 12:00:00,4.0,LABUAN BAJO
KM LEUSER,VOY_01_2025,26,LABUAN BAJO,2025-02-07 12:00:00,1.0,BIMA
KM LEUSER,VOY_01_2025,27,BIMA,2025-02-07 21:00:00,1.0,BENOA
KM LEUSER,VOY_01_2025,28,BENOA,2025-02-08 22:00:00,2.0,SURABAYA
KM LEUSER,VOY_01_2025,29,SURABAYA,2025-02-10 06:00:00,0.0,
KFC JETLINER,VOY_01_2025,1,KENDARI,2024-12-28 22:00:00,9.0,WANCI
KFC JETLINER,VOY_01_2025,2,WANCI,2024-12-29 20:00:00,2.0,KENDARI
KFC JETLINER,VOY_01_2025,3,KENDARI,2024-12-30 11:00:00,6.0,WANCI
KFC JETLINER,VOY_01_2025,4,WANCI,2024-12-31 06:00:00,2.0,KENDARI
KFC JETLINER,VOY_01_2025,5,KENDARI,2024-12-31 21:00:00,2.0,RAHA
KFC JETLINER,VOY_01_2025,6,RAHA,2025-01-01 07:00:00,1.0,KENDARI
KFC JETLINER,VOY_01_2025,7,KENDARI,2025-01-01 16:00:00,2.0,WANCI
KFC JETLINER,VOY_01_2025,8,WANCI,2025-01-02 07:00:00,2.0,KENDARI
KFC JETLINER,VOY_01_2025,9,KENDARI,2025-01-02 22:00:00,19.0,WANCI
KFC JETLINER,VOY_01_2025,10,WANCI,2025-01-04 06:00:00,2.0,KENDARI
KFC JETLINER,VOY_01_2025,11,KENDARI,2025-01-04 21:00:00,0.0,
KM EGON,VOY_01_2025,1,WAINGAPU,2025-01-07 21:00:00,6.0,LEMBAR
KM EGON,VOY_01_2025,2,LEMBAR,2025-01-09 06:00:00,3.0,SURABAYA
KM EGON,VOY_01_2025,3,SURABAYA,2025-01-10 06:00:00,4.0,BATULICIN
KM EGON,VOY_01_2025,4,BATULICIN,2025-01-11 14:00:00,3.0,PARE-PARE
KM EGON,VOY_01_2025,5,PARE-PARE,2025-01-12 15:00:00,2.0,BONTANG
KM EGON,VOY_01_2025,6,BONTANG,2025-01-13 18:00:00,3.0,PARE-PARE
KM EGON,VOY_01_2025,7,PARE-PARE,2025-01-14 23:00:00,3.0,BONTANG
KM EGON,VOY_01_2025,8,BONTANG,2025-01-16 04:00:00,3.0,PARE-PARE
KM EGON,VOY_01_2025,9,PARE-PARE,2025-01-17 08:00:00,2.0,BATULICIN
KM EGON,VOY_01_2025,10,BATULICIN,2025-01-18 07:00:00,3.0,SURABAYA
KM EGON,VOY_01_2025,11,SURABAYA,2025-01-19 11:00:00,4.0,LEMBAR
KM EGON,VOY_01_2025,12,LEMBAR,2025-01-20 14:00:00,2.0,WAINGAPU
KM EGON,VOY_01_2025,13,WAINGAPU,2025-01-21 18:00:00,0.0,
KM WILIS,VOY_01_2025,1,BATULICIN,2024-12-31 15:00:00,27.0,MAKASSAR
KM WILIS,VOY_01_2025,2,MAKASSAR,2025-01-03 00:00:00,8.0,LABUAN BAJO
KM WILIS,VOY_01_2025,3,LABUAN BAJO,2025-01-04 08:00:00,1.0,BIMA
KM WILIS,VOY_01_2025,4,BIMA,2025-01-04 18:00:00,1.0,WAIKELO
KM WILIS,VOY_01_2025,5,WAIKELO,2025-01-05 06:00:00,1.0,WAINGAPU
KM WILIS,VOY_01_2025,6,WAINGAPU,2025-01-05 16:00:00,4.0,ENDE
KM WILIS,VOY_01_2025,7,ENDE,2025-01-06 07:00:00,2.0,KUPANG
KM WILIS,VOY_01_2025,8,KUPANG,2025-01-07 01:00:00,8.0,KALABAHI
KM WILIS,VOY_01_2025,9,KALABAHI,2025-01-08 02:00:00,12.0,KUPANG
KM WILIS,VOY_01_2025,10,KUPANG,2025-01-09 06:00:00,8.0,ENDE
KM WILIS,VOY_01_2025,11,ENDE,2025-01-10 06:00:00,2.0,WAINGAPU
KM WILIS,VOY_01_2025,12,WAINGAPU,2025-01-10 19:00:00,2.0,WAIKELO
KM WILIS,VOY_01_2025,13,WAIKELO,2025-01-11 06:00:00,1.0,BIMA
KM WILIS,VOY_01_2025,14,BIMA,2025-01-11 18:00:00,2.0,LABUAN BAJO
KM WILIS,VOY_01_2025,15,LABUAN BAJO,2025-01-12 05:00:00,1.0,MAKASSAR
KM WILIS,VOY_01_2025,16,MAKASSAR,2025-01-13 06:00:00,3.0,BATULICIN
KM WILIS,VOY_01_2025,17,BATULICIN,2025-01-14 15:00:00,0.0,
KM PANGRANGO,VOY_01_2025,1,AMBON,2025-01-02 12:00:00,28.0,BANDA
KM PANGRANGO,VOY_01_2025,2,BANDA,2025-01-04 06:00:00,34.0,AMBON
KM PANGRANGO,VOY_01_2025,3,AMBON,2025-01-06 06:00:00,14.0,NAMROLE
KM PANGRANGO,VOY_01_2025,4,NAMROLE,2025-01-07 06:00:00,2.0,AMBON
KM PANGRANGO,VOY_01_2025,5,AMBON,2025-01-07 18:00:00,6.0,BANDA
KM PANGRANGO,VOY_01_2025,6,BANDA,2025-01-08 14:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_01_2025,7,SAUMLAKI,2025-01-09 19:00:00,5.0,BANDA
KM PANGRANGO,VOY_01_2025,8,BANDA,2025-01-11 05:00:00,2.0,AMBON
KM PANGRANGO,VOY_01_2025,9,AMBON,2025-01-11 21:00:00,20.0,BANDA
KM PANGRANGO,VOY_01_2025,10,BANDA,2025-01-13 07:00:00,2.0,SAUMLAKI
KM PANGRANGO,VOY_01_2025,11,SAUMLAKI,2025-01-14 12:00:00,4.0,BANDA
KM PANGRANGO,VOY_01_2025,12,BANDA,2025-01-15 20:00:00,2.0,AMBON
KM PANGRANGO,VOY_01_2025,13,AMBON,2025-01-16 12:00:00,0.0,
KM SANGIANG,VOY_01_2025,1,BITUNG,2025-01-07 17:00:00,45.0,TERNATE
KM SANGIANG,VOY_01_2025,2,TERNATE,2025-01-10 11:00:00,3.0,BACAN
KM SANGIANG,VOY_01_2025,3,BACAN,2025-01-11 05:00:00,3.0,SANANA
KM SANGIANG,VOY_01_2025,4,SANANA,2025-01-12 06:00:00,2.0,NAMLEA
KM SANGIANG,VOY_01_2025,5,NAMLEA,2025-01-12 22:00:00,1.0,AMBON
KM SANGIANG,VOY_01_2025,6,AMBON,2025-01-13 10:00:00,4.0,BANDA
KM SANGIANG,VOY_01_2025,7,BANDA,2025-01-14 06:00:00,2.0,GESER
KM SANGIANG,VOY_01_2025,8,GESER,2025-01-14 18:00:00,1.0,FAK-FAK
KM SANGIANG,VOY_01_2025,9,FAK-FAK,2025-01-15 08:00:00,9.0,GESER
KM SANGIANG,VOY_01_2025,10,GESER,2025-01-16 07:00:00,2.0,BANDA
KM SANGIANG,VOY_01_2025,11,BANDA,2025-01-16 19:00:00,2.0,AMBON
KM SANGIANG,VOY_01_2025,12,AMBON,2025-01-17 15:00:00,9.0,NAMLEA
KM SANGIANG,VOY_01_2025,13,NAMLEA,2025-01-18 12:00:00,3.0,SANANA
KM SANGIANG,VOY_01_2025,14,SANANA,2025-01-19 06:00:00,2.0,BACAN
KM SANGIANG,VOY_01_2025,15,BACAN,2025-01-20 06:00:00,2.0,TERNATE
KM SANGIANG,VOY_01_2025,16,TERNATE,2025-01-20 20:00:00,2.0,BITUNG
KM SANGIANG,VOY_01_2025,17,BITUNG,2025-01-21 17:00:00,0.0,
