Ship_Name,Port_Name,ETA_Planned,Optimized_Priority,Queue_Time,Actual_Arrival,Actual_Berth,Actual_Departure,Delay_Hours,Waiting_Time_Hours
KM WILIS,KUPANG,2025-02-20 06:00:00,0.0,2025-02-20 06:00:00.000000000,2025-03-01 21:00:00,2025-03-01 21:00:00,2025-03-02 05:00:00,231.0,0.0
KM TIDAR,LEWOLEBA,2025-02-20 20:00:00,0.5769128197518197,2025-02-20 06:09:14.732373442,2025-03-02 13:00:00,2025-03-02 13:00:00,2025-03-02 15:00:00,233.0,0.0
KM LEUSER,TIMIKA,2025-02-20 19:00:00,0.5343070264068476,2025-02-20 06:10:35.872918450,2025-03-02 06:00:00,2025-03-02 06:00:00,2025-03-02 08:00:00,227.0,0.0
KM PANGRANGO,SAUMLAKI,2025-02-20 19:00:00,0.5272971378318612,2025-02-20 06:20:41.527291326,2025-03-02 15:00:00,2025-03-02 15:00:00,2025-03-02 20:00:00,236.0,0.0
KM SIRIMAU,MERAUKE,2025-02-20 19:00:00,0.4054478792137584,2025-02-20 09:16:09.303235932,2025-02-28 05:00:00,2025-02-28 05:00:00,2025-02-28 14:00:00,178.0,0.0
KM SINABUNG,TERNATE,2025-02-20 15:00:00,0.2309782920173358,2025-02-20 09:27:23.475569703,2025-03-01 02:00:00,2025-03-01 03:00:00,2025-03-01 05:00:00,204.0,1.0
KM BINAIYA,MAKASSAR,2025-02-21 08:00:00,0.9113351965727556,2025-02-20 10:07:40.639016115,2025-03-01 16:00:00,2025-03-02 22:00:00,2025-03-03 02:00:00,230.0,30.0
KM BK SIGUNTANG,BALIKPAPAN,2025-02-21 04:00:00,0.6556411727024066,2025-02-20 12:15:52.602678512,2025-03-01 18:00:00,2025-03-02 08:00:00,2025-03-02 10:00:00,220.0,14.0
KM DOROLONDA,MAKASSAR,2025-02-20 16:00:00,0.1543080128739141,2025-02-20 12:17:47.787687694,2025-03-03 05:00:00,2025-03-03 05:00:00,2025-03-03 08:00:00,253.0,0.0
KM SANGIANG,TERNATE,2025-02-21 13:00:00,1.0,2025-02-20 13:00:00.000000000,2025-03-03 02:00:00,2025-03-03 02:00:00,2025-03-03 05:00:00,229.0,0.0
KM LAWIT,KALABAHI,2025-02-21 01:00:00,0.3775824256688917,2025-02-20 15:56:16.878422210,2025-03-01 18:00:00,2025-03-01 21:00:00,2025-03-01 23:00:00,212.0,3.0
KM LAWIT,KUPANG,2025-02-21 16:00:00,1.0,2025-02-20 16:00:00.000000000,2025-03-01 23:00:00,2025-03-02 05:00:00,2025-03-02 09:00:00,205.0,6.0
KM CIREMAI,TANJUNG PRIOK,2025-02-21 04:00:00,0.4630009241374063,2025-02-20 16:53:16.720154528,2025-03-03 07:00:00,2025-03-04 03:00:00,2025-03-04 03:00:00,263.0,20.0
KM BINAIYA,AWERANGE,2025-02-21 00:00:00,0.1955247825217197,2025-02-20 19:18:26.658790125,2025-03-03 02:00:00,2025-03-03 02:00:00,2025-03-03 04:00:00,242.0,0.0
KM LEUSER,AGATS,2025-02-21 09:00:00,0.5268632900809865,2025-02-20 20:21:19.011737002,2025-03-02 08:00:00,2025-03-02 08:00:00,2025-03-02 10:00:00,215.0,0.0
KM BK RAYA,KIJANG,2025-02-21 01:00:00,0.1847549804513323,2025-02-20 20:33:57.169689005,2025-03-01 04:00:00,2025-03-01 04:00:00,2025-03-01 06:00:00,195.0,0.0
KM DOROLONDA,BAU-BAU,2025-02-21 09:00:00,0.4977695971967774,2025-02-20 21:03:12.706802198,2025-03-03 08:00:00,2025-03-03 08:00:00,2025-03-03 10:00:00,239.0,0.0
KM WILIS,ENDE,2025-02-21 06:00:00,0.3302894048661633,2025-02-20 22:04:22.995419564,2025-03-02 05:00:00,2025-03-02 05:00:00,2025-03-02 07:00:00,215.0,0.0
KM SINABUNG,BITUNG,2025-02-21 03:00:00,0.1820255597827924,2025-02-20 22:37:52.991634767,2025-03-01 05:00:00,2025-03-03 02:00:00,2025-03-03 04:00:00,239.0,45.0
KM CIREMAI,TANJUNG PRIOK,2025-02-21 04:00:00,0.2064405263009681,2025-02-20 23:02:43.538527598,2025-03-04 03:00:00,2025-03-04 03:00:00,2025-03-04 18:00:00,263.0,0.0
KM TIDAR,KUPANG,2025-02-21 07:00:00,0.2570792707272169,2025-02-21 00:49:48.351009170,2025-03-02 15:00:00,2025-03-02 15:00:00,2025-03-02 19:00:00,224.0,0.0
KM LABOBAR,BAU-BAU,2025-02-21 21:00:00,0.7333083953236671,2025-02-21 03:24:02.154644036,2025-03-02 15:00:00,2025-03-03 10:00:00,2025-03-03 12:00:00,229.0,19.0
KM LAMBELU,TARAKAN,2025-02-21 15:00:00,0.4752845799734168,2025-02-21 03:35:35.412290297,2025-03-02 08:00:00,2025-03-02 08:00:00,2025-03-02 11:00:00,209.0,0.0
KM TIDAR,LARANTUKA,2025-02-22 00:00:00,0.8441779753129484,2025-02-21 03:44:23.022932961,2025-03-02 19:00:00,2025-03-02 19:00:00,2025-03-02 21:00:00,211.0,0.0
KM JETLINER,WANCI,2025-02-22 06:00:00,1.0,2025-02-21 06:00:00.000000000,2025-03-01 18:00:00,2025-03-01 18:00:00,2025-03-01 20:00:00,180.0,0.0
KM EGON,SURABAYA,2025-02-21 14:00:00,0.3053921795418614,2025-02-21 06:40:14.115687582,2025-03-01 16:00:00,2025-03-03 07:00:00,2025-03-03 11:00:00,233.0,39.0
KM DOBONSOLO,SURABAYA,2025-02-22 03:00:00,0.8336959180179087,2025-02-21 06:59:28.672683253,2025-02-22 03:00:00,2025-03-03 11:00:00,2025-03-03 15:00:00,224.0,224.0
KM SANGIANG,BACAN,2025-02-22 05:00:00,0.8747924365774105,2025-02-21 08:00:17.933479712,2025-03-03 05:00:00,2025-03-03 05:00:00,2025-03-03 07:00:00,216.0,0.0
KM SINABUNG,BANGGAI,2025-02-21 21:00:00,0.484417810691198,2025-02-21 09:22:26.301156280,2025-03-03 04:00:00,2025-03-03 04:00:00,2025-03-03 06:00:00,223.0,0.0
KM GUNUNG DEMPO,SORONG,2025-02-21 15:00:00,0.2258587442782765,2025-02-21 09:34:45.804494356,2025-03-02 22:00:00,2025-03-02 22:00:00,2025-03-03 01:00:00,223.0,0.0
KM BK RAYA,BLINYU,2025-02-21 19:00:00,0.3453515482545003,2025-02-21 10:42:41.626230812,2025-03-01 06:00:00,2025-03-01 06:00:00,2025-03-01 07:00:00,179.0,0.0
KM WILIS,WAINGAPU,2025-02-21 19:00:00,0.3330516545308271,2025-02-21 11:00:24.337048536,2025-03-02 07:00:00,2025-03-02 07:00:00,2025-03-02 09:00:00,204.0,0.0
KM TIDAR,LEWOLEBA,2025-02-21 19:00:00,0.3244821310992673,2025-02-21 11:12:44.743873025,2025-03-02 21:00:00,2025-03-02 21:00:00,2025-03-02 23:00:00,218.0,0.0
KM BK SIGUNTANG,PARE-PARE,2025-02-21 22:00:00,0.3876855447634839,2025-02-21 12:41:43.968932434,2025-03-02 10:00:00,2025-03-02 10:00:00,2025-03-02 14:00:00,204.0,0.0
KM LAMBELU,NUNUKAN,2025-02-22 00:00:00,0.3873277812704553,2025-02-21 14:42:14.879698233,2025-03-02 11:00:00,2025-03-02 11:00:00,2025-03-02 14:00:00,203.0,0.0
KM BK SIGUNTANG,MAKASSAR,2025-02-22 07:00:00,0.6193330232622333,2025-02-21 16:08:09.626790142,2025-03-02 14:00:00,2025-03-03 08:00:00,2025-03-03 08:00:00,217.0,18.0
KM LAWIT,ROTE,2025-02-22 01:00:00,0.3024997477395675,2025-02-21 17:44:24.021795300,2025-03-02 09:00:00,2025-03-02 09:00:00,2025-03-02 11:00:00,200.0,0.0
KM BINAIYA,LABUAN BAJO,2025-02-22 07:00:00,0.5300178926718602,2025-02-21 18:16:46.454073150,2025-03-03 04:00:00,2025-03-03 04:00:00,2025-03-03 06:00:00,213.0,0.0
KM LABOBAR,MAKASSAR,2025-02-22 13:00:00,0.7655488408985788,2025-02-21 18:37:36.580146363,2025-03-03 12:00:00,2025-03-03 12:00:00,2025-03-03 14:00:00,215.0,0.0
KM LAWIT,KUPANG,2025-02-22 08:00:00,0.5539895106411185,2025-02-21 18:42:15.306280607,2025-03-02 11:00:00,2025-03-02 19:00:00,2025-03-02 23:00:00,203.0,8.0
KM WILIS,WAIKELO,2025-02-22 06:00:00,0.4081438243980303,2025-02-21 20:12:16.373572010,2025-03-02 09:00:00,2025-03-02 09:00:00,2025-03-02 10:00:00,195.0,0.0
KM PANGRANGO,AMBON,2025-02-22 21:00:00,0.943554416416491,2025-02-21 22:21:16.898421615,2025-03-02 20:00:00,2025-03-02 20:00:00,2025-03-03 16:00:00,191.0,0.0
KM SINABUNG,BAU-BAU,2025-02-22 17:00:00,0.7679316354449837,2025-02-21 22:34:10.706697552,2025-03-03 06:00:00,2025-03-03 12:00:00,2025-03-03 14:00:00,211.0,6.0
KM LAWIT,KALABAHI,2025-02-23 01:00:00,0.976140987675238,2025-02-22 01:34:21.418664859,2025-03-02 23:00:00,2025-03-02 23:00:00,2025-03-03 01:00:00,190.0,0.0
KM GUNUNG DEMPO,MANOKWARI,2025-02-22 06:00:00,0.1400996074607915,2025-02-22 02:38:15.393915388,2025-03-03 01:00:00,2025-03-03 01:00:00,2025-03-03 03:00:00,211.0,0.0
KM EGON,BATULICIN,2025-02-22 19:00:00,0.6619003186581166,2025-02-22 03:06:51.812467938,2025-03-03 11:00:00,2025-03-03 11:00:00,2025-03-03 15:00:00,208.0,0.0
KM PANGRANGO,BANDA,2025-02-22 05:00:00,0.0,2025-02-22 05:00:00.000000000,2025-03-03 16:00:00,2025-03-03 16:00:00,2025-03-03 18:00:00,227.0,0.0
KM DOROLONDA,NAMLEA,2025-02-22 10:00:00,0.1850016762661107,2025-02-22 05:33:35.855170607,2025-03-03 10:00:00,2025-03-03 10:00:00,2025-03-03 12:00:00,216.0,0.0
KM CIREMAI,SURABAYA,2025-02-22 22:00:00,0.6711814152505956,2025-02-22 05:53:29.925722350,2025-03-04 18:00:00,2025-03-04 18:00:00,2025-03-04 22:00:00,236.0,0.0
KM JETLINER,KENDARI,2025-02-22 21:00:00,0.6007614931054419,2025-02-22 06:34:54.206995689,2025-03-01 20:00:00,2025-03-01 20:00:00,2025-03-02 06:00:00,167.0,0.0
KM GUNUNG DEMPO,NABIRE,2025-02-23 00:00:00,0.7138143553531613,2025-02-22 06:52:06.439697487,2025-03-03 03:00:00,2025-03-03 03:00:00,2025-03-03 05:00:00,195.0,0.0
KM TIDAR,MAUMERE,2025-02-22 08:00:00,0.0461074031946529,2025-02-22 06:53:36.320363981,2025-03-02 23:00:00,2025-03-02 23:00:00,2025-03-03 01:00:00,207.0,0.0
KM GUNUNG DEMPO,WASIOR,2025-02-22 16:00:00,0.3768072675224617,2025-02-22 06:57:23.852086060,2025-03-03 05:00:00,2025-03-03 05:00:00,2025-03-03 06:00:00,205.0,0.0
KM KELUD,BATAM,2025-02-23 03:00:00,0.7981640105829675,2025-02-22 07:50:38.629485633,2025-03-04 03:00:00,2025-03-04 03:00:00,2025-03-04 08:00:00,216.0,0.0
KM WILIS,BIMA,2025-02-22 18:00:00,0.4072971479354919,2025-02-22 08:13:29.526418373,2025-03-02 10:00:00,2025-03-02 10:00:00,2025-03-02 12:00:00,184.0,0.0
KM LAMBELU,PANTOLOAN,2025-02-23 00:00:00,0.5998920368847707,2025-02-22 09:36:09.328013158,2025-03-02 14:00:00,2025-03-02 14:00:00,2025-03-02 16:00:00,182.0,0.0
KM BK RAYA,TANJUNG PRIOK,2025-02-23 00:00:00,0.4647025815998178,2025-02-22 12:50:49.696949775,2025-03-01 07:00:00,2025-03-04 18:00:00,2025-03-04 18:00:00,234.0,83.0
KM TIDAR,BAU-BAU,2025-02-22 23:00:00,0.3881470213478345,2025-02-22 13:41:04.097355548,2025-03-03 01:00:00,2025-03-03 14:00:00,2025-03-03 17:00:00,207.0,13.0
KM JETLINER,KENDARI,2025-02-22 21:00:00,0.2848548325093107,2025-02-22 14:09:48.542471198,2025-03-02 06:00:00,2025-03-02 06:00:00,2025-03-02 06:00:00,177.0,0.0
KM LEUSER,MERAUKE,2025-02-23 06:00:00,0.645757964400176,2025-02-22 14:30:06.511875826,2025-03-02 10:00:00,2025-03-02 10:00:00,2025-03-03 06:00:00,172.0,0.0
KM DOROLONDA,AMBON,2025-02-22 17:00:00,0.0368348123282513,2025-02-22 16:06:57.472214840,2025-03-03 12:00:00,2025-03-03 16:00:00,2025-03-03 19:00:00,215.0,4.0
KM BINAIYA,BIMA,2025-02-22 17:00:00,0.0,2025-02-22 17:00:00.000000000,2025-03-03 06:00:00,2025-03-03 06:00:00,2025-03-03 07:00:00,205.0,0.0
KM SINABUNG,MAKASSAR,2025-02-23 12:00:00,0.7645091551256283,2025-02-22 17:39:06.408997146,2025-03-03 14:00:00,2025-03-03 14:00:00,2025-03-03 16:00:00,194.0,0.0
KM WILIS,LABUAN BAJO,2025-02-23 05:00:00,0.4578486601131176,2025-02-22 18:00:41.875766226,2025-03-02 12:00:00,2025-03-03 06:00:00,2025-03-03 07:00:00,193.0,18.0
KM SANGIANG,SANANA,2025-02-23 06:00:00,0.327998735745847,2025-02-22 22:07:40.909231560,2025-03-03 07:00:00,2025-03-03 07:00:00,2025-03-03 09:00:00,193.0,0.0
KM DOBONSOLO,MAKASSAR,2025-02-23 13:00:00,0.5833211807860915,2025-02-22 23:00:01.049980083,2025-03-03 15:00:00,2025-03-03 16:00:00,2025-03-03 20:00:00,195.0,1.0
KM SIRIMAU,AGATS,2025-02-23 03:00:00,0.1602922493688349,2025-02-22 23:09:10.749654533,2025-02-28 14:00:00,2025-03-02 10:00:00,2025-03-02 12:00:00,175.0,44.0
KM KELUD,TANJUNG BALAI KARIMUN,2025-02-23 11:00:00,0.4233529190429364,2025-02-23 00:50:22.307794692,2025-03-04 08:00:00,2025-03-04 08:00:00,2025-03-04 09:00:00,213.0,0.0
KM SANGIANG,NAMLEA,2025-02-23 22:00:00,0.8809326512157685,2025-02-23 00:51:27.418934960,2025-03-03 09:00:00,2025-03-03 12:00:00,2025-03-03 13:00:00,182.0,3.0
KM LAWIT,ENDE,2025-02-23 22:00:00,0.7626560128240237,2025-02-23 03:41:46.520492003,2025-03-03 01:00:00,2025-03-03 01:00:00,2025-03-03 03:00:00,171.0,0.0
KM LAMBELU,BALIKPAPAN,2025-02-23 15:00:00,0.4180799982615227,2025-02-23 04:57:57.888150203,2025-03-02 16:00:00,2025-03-02 16:00:00,2025-03-02 18:00:00,169.0,0.0
KM TIDAR,MAKASSAR,2025-02-23 19:00:00,0.5559856815225805,2025-02-23 05:39:22.837116449,2025-03-03 17:00:00,2025-03-03 20:00:00,2025-03-04 01:00:00,193.0,3.0
KM GUNUNG DEMPO,JAYAPURA,2025-02-24 00:00:00,0.7588419524093499,2025-02-23 05:47:16.055311834,2025-03-03 06:00:00,2025-03-03 06:00:00,2025-03-03 12:00:00,174.0,0.0
KM JETLINER,WANCI,2025-02-23 20:00:00,0.5863316181677579,2025-02-23 05:55:40.948190307,2025-03-02 06:00:00,2025-03-02 06:00:00,2025-03-02 08:00:00,154.0,0.0
KM EGON,PARE-PARE,2025-02-23 19:00:00,0.522144867580014,2025-02-23 06:28:06.683441088,2025-03-03 15:00:00,2025-03-03 15:00:00,2025-03-03 18:00:00,188.0,0.0
KM LABOBAR,SURABAYA,2025-02-23 19:00:00,0.4769995037220128,2025-02-23 07:33:07.242878420,2025-03-03 14:00:00,2025-03-04 22:00:00,2025-03-05 01:00:00,219.0,32.0
KM DOROLONDA,SORONG,2025-02-23 16:00:00,0.2710799897653787,2025-02-23 09:29:38.688884272,2025-03-03 19:00:00,2025-03-03 19:00:00,2025-03-03 22:00:00,195.0,0.0
KM BINAIYA,BENOA,2025-02-23 17:00:00,0.2636224352248901,2025-02-23 10:40:23.021596571,2025-03-03 07:00:00,2025-03-03 07:00:00,2025-03-03 21:00:00,182.0,0.0
KM SIRIMAU,TIMIKA,2025-02-23 19:00:00,0.2644315020427257,2025-02-23 12:39:13.118223510,2025-03-02 12:00:00,2025-03-02 12:00:00,2025-03-02 14:00:00,161.0,0.0
KM SANGIANG,AMBON,2025-02-24 09:00:00,0.6811161063875305,2025-02-23 16:39:11.568408117,2025-03-03 13:00:00,2025-03-03 19:00:00,2025-03-03 23:00:00,178.0,6.0
KM WILIS,MAKASSAR,2025-02-24 06:00:00,0.5499882354451341,2025-02-23 16:48:01.016457542,2025-03-03 07:00:00,2025-03-04 01:00:00,2025-03-04 04:00:00,187.0,18.0
KM LAMBELU,PARE-PARE,2025-02-24 09:00:00,0.6634644111649219,2025-02-23 17:04:36.674875352,2025-03-02 18:00:00,2025-03-03 18:00:00,2025-03-03 21:00:00,177.0,24.0
KM LAWIT,WAINGAPU,2025-02-24 10:00:00,0.6545688176451756,2025-02-23 18:17:25.254155458,2025-03-03 03:00:00,2025-03-03 03:00:00,2025-03-03 06:00:00,161.0,0.0
KM SIRIMAU,DOBO,2025-02-24 15:00:00,0.8272516606303973,2025-02-23 19:08:45.456521532,2025-03-02 14:00:00,2025-03-02 14:00:00,2025-03-02 16:00:00,143.0,0.0
KM JETLINER,KENDARI,2025-02-24 11:00:00,0.4807841535616689,2025-02-23 23:27:40.249132272,2025-03-02 08:00:00,2025-03-02 08:00:00,2025-03-02 14:00:00,141.0,0.0
KM LAMBELU,MAKASSAR,2025-02-24 17:00:00,0.6731387165082752,2025-02-24 00:50:40.814893684,2025-03-03 21:00:00,2025-03-04 04:00:00,2025-03-04 07:00:00,179.0,7.0
KM DOROLONDA,NABIRE,2025-02-24 21:00:00,0.8138592303766139,2025-02-24 01:28:02.562495460,2025-03-03 22:00:00,2025-03-03 22:00:00,2025-03-04 00:00:00,169.0,0.0
KM KELUD,BELAWAN,2025-02-24 10:00:00,0.3256117700934891,2025-02-24 02:11:07.143063922,2025-03-04 09:00:00,2025-03-04 09:00:00,2025-03-05 06:00:00,191.0,0.0
KM CIREMAI,MAKASSAR,2025-02-24 08:00:00,0.1778640437461926,2025-02-24 03:43:52.546620328,2025-03-04 22:00:00,2025-03-04 22:00:00,2025-03-05 02:00:00,206.0,0.0
KM DOROLONDA,MANOKWARI,2025-02-24 08:00:00,0.1570891918950679,2025-02-24 04:13:47.493820265,2025-03-04 00:00:00,2025-03-04 00:00:00,2025-03-04 02:00:00,184.0,0.0
KM SIRIMAU,TUAL,2025-02-25 05:00:00,1.0,2025-02-24 05:00:00.000000000,2025-03-02 16:00:00,2025-03-02 16:00:00,2025-03-02 21:00:00,131.0,0.0
KM PANGRANGO,BANDA,2025-02-24 07:00:00,0.0113125738889409,2025-02-24 06:43:42.593615995,2025-03-03 18:00:00,2025-03-03 18:00:00,2025-03-03 20:00:00,179.0,0.0
KM DOBONSOLO,BAU-BAU,2025-02-24 09:00:00,0.0741920572631213,2025-02-24 07:13:09.806252466,2025-03-03 20:00:00,2025-03-03 20:00:00,2025-03-03 23:00:00,179.0,0.0
KM SINABUNG,SURABAYA,2025-02-24 22:00:00,0.5276628683468496,2025-02-24 09:20:09.928174834,2025-03-03 16:00:00,2025-03-05 01:00:00,2025-03-05 01:00:00,195.0,33.0
KM GUNUNG DEMPO,NABIRE,2025-02-25 05:00:00,0.7316225574760998,2025-02-24 11:26:27.811034067,2025-03-03 12:00:00,2025-03-04 00:00:00,2025-03-04 02:00:00,163.0,12.0
KM EGON,BONTANG,2025-02-24 23:00:00,0.4789615991055214,2025-02-24 11:30:17.717837282,2025-03-03 18:00:00,2025-03-03 18:00:00,2025-03-03 22:00:00,163.0,0.0
KM DOROLONDA,WAREN,2025-02-25 06:00:00,0.4519166472806718,2025-02-24 19:09:14.401674951,2025-03-04 02:00:00,2025-03-04 02:00:00,2025-03-04 04:00:00,164.0,0.0
KM GUNUNG DEMPO,WASIOR,2025-02-25 14:00:00,0.7666050019142977,2025-02-24 19:36:05.327834606,2025-03-04 02:00:00,2025-03-04 02:00:00,2025-03-04 03:00:00,156.0,0.0
KM LAWIT,BIMA,2025-02-25 04:00:00,0.3161505692142285,2025-02-24 20:24:44.590819893,2025-03-03 06:00:00,2025-03-03 07:00:00,2025-03-03 09:00:00,147.0,1.0
KM SANGIANG,BANDA,2025-02-25 05:00:00,0.34234117659439,2025-02-24 20:47:01.722342246,2025-03-03 23:00:00,2025-03-03 23:00:00,2025-03-04 01:00:00,162.0,0.0
KM LAMBELU,BAU-BAU,2025-02-25 11:00:00,0.5181175585052107,2025-02-24 22:33:54.642945150,2025-03-04 07:00:00,2025-03-04 07:00:00,2025-03-04 09:00:00,164.0,0.0
KM LABOBAR,TANJUNG PRIOK,2025-02-24 23:00:00,0.0,2025-02-24 23:00:00.000000000,2025-03-05 01:00:00,2025-03-05 01:00:00,2025-03-05 01:00:00,194.0,0.0
KM SANGIANG,GESER,2025-02-25 17:00:00,0.7171405094735579,2025-02-24 23:47:19.059981486,2025-03-04 01:00:00,2025-03-04 01:00:00,2025-03-04 03:00:00,152.0,0.0
KM CIREMAI,BAU-BAU,2025-02-25 04:00:00,0.1585153537169187,2025-02-25 00:11:44.273438859,2025-03-05 02:00:00,2025-03-05 02:00:00,2025-03-05 04:00:00,190.0,0.0
KM BINAIYA,LABUAN BAJO,2025-02-25 10:00:00,0.4044682734593065,2025-02-25 00:17:33.941173118,2025-03-03 21:00:00,2025-03-03 21:00:00,2025-03-04 00:00:00,155.0,0.0
KM LEUSER,AGATS,2025-02-25 19:00:00,0.7702586629448137,2025-02-25 00:30:49.651521567,2025-03-03 06:00:00,2025-03-03 06:00:00,2025-03-03 07:00:00,131.0,0.0
KM TIDAR,SURABAYA,2025-02-25 08:00:00,0.2629251298786501,2025-02-25 01:41:23.268778484,2025-03-04 01:00:00,2025-03-05 01:00:00,2025-03-05 04:00:00,185.0,24.0
KM GUNUNG DEMPO,MANOKWARI,2025-02-25 22:00:00,0.809182524279085,2025-02-25 02:34:46.629902288,2025-03-04 03:00:00,2025-03-04 03:00:00,2025-03-04 05:00:00,149.0,0.0
KM PANGRANGO,SAUMLAKI,2025-02-25 12:00:00,0.3692085334634671,2025-02-25 03:08:20.382708758,2025-03-03 20:00:00,2025-03-03 20:00:00,2025-03-04 00:00:00,152.0,0.0
KM JETLINER,WANCI,2025-02-25 06:00:00,0.0763624235639807,2025-02-25 04:10:02.286604071,2025-03-02 14:00:00,2025-03-02 14:00:00,2025-03-02 16:00:00,128.0,0.0
KM JETLINER,RAHA,2025-02-26 07:00:00,1.0,2025-02-25 07:00:00.000000000,2025-03-02 16:00:00,2025-03-02 16:00:00,2025-03-02 17:00:00,105.0,0.0
KM WILIS,BATULICIN,2025-02-25 15:00:00,0.3245098457118973,2025-02-25 07:12:42.349330491,2025-03-04 04:00:00,2025-03-04 04:00:00,2025-03-04 04:00:00,157.0,0.0
KM JETLINER,KENDARI,2025-02-25 21:00:00,0.5588543013529708,2025-02-25 07:35:14.988363105,2025-03-02 17:00:00,2025-03-02 17:00:00,2025-03-02 19:00:00,116.0,0.0
KM SIRIMAU,SAUMLAKI,2025-02-26 06:00:00,0.7168654801741179,2025-02-25 12:47:42.822512956,2025-03-02 21:00:00,2025-03-04 00:00:00,2025-03-04 02:00:00,138.0,27.0
KM LEUSER,TIMIKA,2025-02-26 09:00:00,0.7671910818356916,2025-02-25 14:35:14.690529395,2025-03-03 07:00:00,2025-03-03 07:00:00,2025-03-03 16:00:00,118.0,0.0
KM CIREMAI,AMBON,2025-02-26 08:00:00,0.6140139367125163,2025-02-25 17:15:49.195868040,2025-03-05 04:00:00,2025-03-05 04:00:00,2025-03-05 07:00:00,164.0,0.0
KM EGON,PARE-PARE,2025-02-26 04:00:00,0.4437605774878668,2025-02-25 17:20:59.086105048,2025-03-03 22:00:00,2025-03-03 22:00:00,2025-03-04 01:00:00,138.0,0.0
KM KELUD,BATAM,2025-02-26 09:00:00,0.63381856621647,2025-02-25 17:47:18.075878898,2025-03-05 06:00:00,2025-03-05 06:00:00,2025-03-05 08:00:00,165.0,0.0
KM SANGIANG,FAK-FAK,2025-02-26 07:00:00,0.5424195716039589,2025-02-25 17:58:54.949013418,2025-03-04 03:00:00,2025-03-04 03:00:00,2025-03-04 12:00:00,140.0,0.0
KM DOBONSOLO,SORONG,2025-02-26 06:00:00,0.463095978888935,2025-02-25 18:53:08.507423998,2025-03-03 23:00:00,2025-03-03 23:00:00,2025-03-04 03:00:00,137.0,0.0
KM KELUD,TANJUNG BALAI KARIMUN,2025-02-26 05:00:00,0.371302482755859,2025-02-25 20:05:19.465489893,2025-03-05 08:00:00,2025-03-05 08:00:00,2025-03-05 09:00:00,171.0,0.0
KM GUNUNG DEMPO,SORONG,2025-02-26 14:00:00,0.6939321366645748,2025-02-25 21:20:44.263392180,2025-03-04 05:00:00,2025-03-04 05:00:00,2025-03-04 08:00:00,135.0,0.0
KM PANGRANGO,BANDA,2025-02-26 20:00:00,0.94315545221275,2025-02-25 21:21:51.368928819,2025-03-04 00:00:00,2025-03-04 01:00:00,2025-03-04 03:00:00,125.0,1.0
KM LAMBELU,MAUMERE,2025-02-26 02:00:00,0.1400215668196757,2025-02-25 22:38:22.136626781,2025-03-04 09:00:00,2025-03-04 09:00:00,2025-03-04 11:00:00,151.0,0.0
KM LAWIT,BENOA,2025-02-26 04:00:00,0.2193995543731421,2025-02-25 22:44:03.878502162,2025-03-03 09:00:00,2025-03-03 21:00:00,2025-03-04 00:00:00,137.0,12.0
KM DOROLONDA,JAYAPURA,2025-02-26 04:00:00,0.0742525781967236,2025-02-26 02:13:04.577243805,2025-03-04 04:00:00,2025-03-04 04:00:00,2025-03-04 09:00:00,144.0,0.0
KM TIDAR,TANJUNG PRIOK,2025-02-26 15:00:00,0.4891553261012735,2025-02-26 03:15:36.979824849,2025-03-05 04:00:00,2025-03-05 04:00:00,2025-03-05 07:00:00,157.0,0.0
KM JETLINER,KENDARI,2025-02-26 16:00:00,0.455429947567474,2025-02-26 05:04:10.852530172,2025-03-02 19:00:00,2025-03-02 19:00:00,2025-03-02 21:00:00,99.0,0.0
KM LAMBELU,LARANTUKA,2025-02-26 09:00:00,0.0491157575533798,2025-02-26 07:49:16.398547389,2025-03-04 11:00:00,2025-03-04 11:00:00,2025-03-04 13:00:00,146.0,0.0
KM DOROLONDA,WAREN,2025-02-27 04:00:00,0.8129642390770551,2025-02-26 08:29:19.889743744,2025-03-04 09:00:00,2025-03-04 09:00:00,2025-03-04 11:00:00,125.0,0.0
KM BINAIYA,BENOA,2025-02-26 16:00:00,0.1867691298817276,2025-02-26 11:31:03.147178221,2025-03-04 00:00:00,2025-03-04 00:00:00,2025-03-04 00:00:00,128.0,0.0
KM PANGRANGO,AMBON,2025-02-27 12:00:00,1.0,2025-02-26 12:00:00.000000000,2025-03-04 03:00:00,2025-03-05 07:00:00,2025-03-05 07:00:00,139.0,28.0
KM EGON,BONTANG,2025-02-27 07:00:00,0.7889599730064472,2025-02-26 12:03:53.858332242,2025-03-04 01:00:00,2025-03-04 01:00:00,2025-03-04 07:00:00,114.0,0.0
KM CIREMAI,SORONG,2025-02-27 09:00:00,0.7723843888927084,2025-02-26 14:27:45.988799670,2025-03-05 07:00:00,2025-03-05 07:00:00,2025-03-05 10:00:00,142.0,0.0
KM DOROLONDA,NABIRE,2025-02-27 12:00:00,0.8596312388542087,2025-02-26 15:22:07.860962997,2025-03-04 11:00:00,2025-03-04 11:00:00,2025-03-04 13:00:00,119.0,0.0
KM DOBONSOLO,MANOKWARI,2025-02-27 02:00:00,0.370496842599393,2025-02-26 17:06:29.072799414,2025-03-04 03:00:00,2025-03-04 05:00:00,2025-03-04 08:00:00,123.0,2.0
