Ship_Name,Voyage_ID,Leg_Sequence,Port_Name,ETA_Planned,Service_Time_Hours,Next_Port,Optimized_Priority
KM TIDAR,VOY_08_2025,9,KUPANG,2025-04-18 15:00:00,4.0,LEWOLEBA,0.46159352715858737
KM TIDAR,VOY_08_2025,10,LEWOLEBA,2025-04-19 03:00:00,1.0,LARANTUKA,0.6331861034501437
KM TIDAR,VOY_08_2025,11,LARANTUKA,2025-04-19 07:00:00,2.0,MAUMERE,0.47736878607010136
KM TIDAR,VOY_08_2025,12,MAUMERE,2025-04-19 15:00:00,2.0,BAU-BAU,0.3850146165494731
KM TIDAR,VOY_08_2025,13,BAU-BAU,2025-04-20 06:00:00,3.0,MAKASSAR,0.6433133773056815
KM TIDAR,VOY_08_2025,14,MAKASSAR,2025-04-21 02:00:00,4.0,SURABAYA,0.367775585766811
KM TIDAR,VOY_08_2025,15,SURABAYA,2025-04-22 14:00:00,2.0,TANJUNG PRIOK,0.6747081255146882
KM TIDAR,VOY_08_2025,16,TANJUNG PRIOK,2025-04-23 21:00:00,2.0,KIJANG,0.33933665349959885
KM TIDAR,VOY_08_2025,17,KIJANG,2025-04-25 09:00:00,0.0,,0.34777476296184273
KM WILIS,VOY_08_2025,1,BATULICIN,2025-04-06 15:00:00,40.0,MAKASSAR,0.3988204903480325
KM WILIS,VOY_08_2025,2,MAKASSAR,2025-04-09 14:00:00,8.0,LABUAN BAJO,0.6879145681775277
KM WILIS,VOY_08_2025,3,LABUAN BAJO,2025-04-10 22:00:00,2.0,BIMA,0.530315350212878
KM WILIS,VOY_08_2025,4,BIMA,2025-04-11 10:00:00,2.0,MAKASSAR,0.4922801191809171
KM WILIS,VOY_08_2025,5,MAKASSAR,2025-04-12 12:00:00,5.0,BIMA,0.6537148368220358
KM WILIS,VOY_08_2025,6,BIMA,2025-04-13 17:00:00,2.0,WAIKELO,0.5936711624216391
KM WILIS,VOY_08_2025,7,WAIKELO,2025-04-14 06:00:00,1.0,WAINGAPU,0.3498075650509293
KM WILIS,VOY_08_2025,8,WAINGAPU,2025-04-14 16:00:00,4.0,ENDE,0.33824619371987863
KM WILIS,VOY_08_2025,9,ENDE,2025-04-15 07:00:00,2.0,KUPANG,0.44838323348509385
KM WILIS,VOY_08_2025,10,KUPANG,2025-04-16 01:00:00,8.0,KALABAHI,0.6016446113315675
KM WILIS,VOY_08_2025,11,KALABAHI,2025-04-17 02:00:00,12.0,KUPANG,0.42231458608661615
KM WILIS,VOY_08_2025,12,KUPANG,2025-04-18 06:00:00,8.0,ENDE,0.6895462743662868
KM WILIS,VOY_08_2025,13,ENDE,2025-04-19 06:00:00,2.0,WAINGAPU,0.5154097494605973
KM WILIS,VOY_08_2025,14,WAINGAPU,2025-04-19 19:00:00,2.0,WAIKELO,0.5797747464134227
KM WILIS,VOY_08_2025,15,WAIKELO,2025-04-20 06:00:00,1.0,BIMA,0.44785758702217454
KM WILIS,VOY_08_2025,16,BIMA,2025-04-20 18:00:00,2.0,LABUAN BAJO,0.6644059665564992
KM WILIS,VOY_08_2025,17,LABUAN BAJO,2025-04-21 05:00:00,1.0,MAKASSAR,0.35745126486651735
KM WILIS,VOY_08_2025,18,MAKASSAR,2025-04-22 06:00:00,3.0,BATULICIN,0.4019480757350196
KM WILIS,VOY_08_2025,19,BATULICIN,2025-04-23 15:00:00,0.0,,0.38743208982666855
KM WILIS,VOY_09_2025,1,BATULICIN,2025-04-23 15:00:00,3.0,MAKASSAR,0.3549048821595687
KM WILIS,VOY_09_2025,2,MAKASSAR,2025-04-25 00:00:00,8.0,LABUAN BAJO,0.3672743310507242
KM WILIS,VOY_09_2025,3,LABUAN BAJO,2025-04-26 08:00:00,1.0,BIMA,0.41343799970273887
KM WILIS,VOY_09_2025,4,BIMA,2025-04-26 18:00:00,1.0,WAIKELO,0.498726228144673
KM WILIS,VOY_09_2025,5,WAIKELO,2025-04-27 06:00:00,1.0,WAINGAPU,0.4807659279485631
KM WILIS,VOY_09_2025,6,WAINGAPU,2025-04-27 16:00:00,4.0,ENDE,0.4831402320866248
KM WILIS,VOY_09_2025,7,ENDE,2025-04-28 07:00:00,2.0,KUPANG,0.41263818317620754
KM WILIS,VOY_09_2025,8,KUPANG,2025-04-29 01:00:00,8.0,KALABAHI,0.43847238720331283
KM WILIS,VOY_09_2025,9,KALABAHI,2025-04-30 02:00:00,12.0,KUPANG,0.4095355253948454
KM WILIS,VOY_09_2025,10,KUPANG,2025-05-01 06:00:00,8.0,ENDE,0.6032111501207552
KM WILIS,VOY_09_2025,11,ENDE,2025-05-02 06:00:00,2.0,WAINGAPU,0.35030822032998243
KM WILIS,VOY_09_2025,12,WAINGAPU,2025-05-02 19:00:00,2.0,WAIKELO,0.6554867229134742
KM WILIS,VOY_09_2025,13,WAIKELO,2025-05-03 06:00:00,1.0,BIMA,0.5708211159748188
KM WILIS,VOY_09_2025,14,BIMA,2025-05-03 18:00:00,2.0,LABUAN BAJO,0.38616788994787293
KM WILIS,VOY_09_2025,15,LABUAN BAJO,2025-05-04 05:00:00,1.0,MAKASSAR,0.5118250359675104
KM WILIS,VOY_09_2025,16,MAKASSAR,2025-05-05 06:00:00,3.0,BATULICIN,0.5750565187137421
KM WILIS,VOY_09_2025,17,BATULICIN,2025-05-06 15:00:00,0.0,,0.5720053659887845
KM BINAIYA,VOY_07_2025,1,SURABAYA,2025-03-30 00:00:00,8.0,BATULICIN,0.524573509694118
KM BINAIYA,VOY_07_2025,2,BATULICIN,2025-03-31 16:00:00,5.0,MAKASSAR,0.43902275882297737
KM BINAIYA,VOY_07_2025,3,MAKASSAR,2025-04-01 21:00:00,10.0,BIMA,0.5591294942833284
KM BINAIYA,VOY_07_2025,4,BIMA,2025-04-03 04:00:00,2.0,LABUAN BAJO,0.6398009589100189
KM BINAIYA,VOY_07_2025,5,LABUAN BAJO,2025-04-03 14:00:00,2.0,MAKASSAR,0.4922147668022838
KM BINAIYA,VOY_07_2025,6,MAKASSAR,2025-04-04 11:00:00,5.0,AWERANGE,0.4877255337994984
KM BINAIYA,VOY_07_2025,7,AWERANGE,2025-04-04 22:00:00,2.0,BONTANG,0.6788960840399394
KM BINAIYA,VOY_07_2025,8,BONTANG,2025-04-06 03:00:00,3.0,PARE-PARE,0.5238220462379353
KM BINAIYA,VOY_07_2025,9,PARE-PARE,2025-04-07 09:00:00,2.0,BONTANG,0.46351081906325825
KM BINAIYA,VOY_07_2025,10,BONTANG,2025-04-08 14:00:00,3.0,AWERANGE,0.45173150067392026
KM BINAIYA,VOY_07_2025,11,AWERANGE,2025-04-09 20:00:00,2.0,MAKASSAR,0.4825386037859175
KM BINAIYA,VOY_07_2025,12,MAKASSAR,2025-04-10 04:00:00,5.0,BATULICIN,0.6681422644211161
KM BINAIYA,VOY_07_2025,13,BATULICIN,2025-04-11 10:00:00,3.0,SURABAYA,0.4285740055763101
KM BINAIYA,VOY_07_2025,14,SURABAYA,2025-04-12 21:00:00,3.0,BATULICIN,0.5397498789782916
KM BINAIYA,VOY_07_2025,15,BATULICIN,2025-04-14 08:00:00,3.0,MAKASSAR,0.693239657453971
KM BINAIYA,VOY_07_2025,16,MAKASSAR,2025-04-15 12:00:00,3.0,LABUAN BAJO,0.45341261851959513
KM BINAIYA,VOY_07_2025,17,LABUAN BAJO,2025-04-16 11:00:00,0.0,,0.37059038459315685
KM BINAIYA,VOY_08_2025,1,LABUAN BAJO,2025-04-16 11:00:00,4.0,BIMA,0.6658126364677515
KM BINAIYA,VOY_08_2025,2,BIMA,2025-04-16 23:00:00,2.0,MAKASSAR,0.6866015030687158
KM BINAIYA,VOY_08_2025,3,MAKASSAR,2025-04-17 21:00:00,6.0,PARE-PARE,0.3780864587304059
KM BINAIYA,VOY_08_2025,4,PARE-PARE,2025-04-18 10:00:00,2.0,BONTANG,0.6644675760260982
KM BINAIYA,VOY_08_2025,5,BONTANG,2025-04-19 15:00:00,8.0,PARE-PARE,0.37487096117892865
KM BINAIYA,VOY_08_2025,6,PARE-PARE,2025-04-21 02:00:00,2.0,MAKASSAR,0.47554495924081336
KM BINAIYA,VOY_08_2025,7,MAKASSAR,2025-04-21 10:00:00,5.0,LABUAN BAJO,0.6871412886590746
KM BINAIYA,VOY_08_2025,8,LABUAN BAJO,2025-04-22 11:00:00,2.0,BIMA,0.31451455416591034
KM BINAIYA,VOY_08_2025,9,BIMA,2025-04-22 21:00:00,1.0,BENOA,0.5315687742269092
KM BINAIYA,VOY_08_2025,10,BENOA,2025-04-23 21:00:00,4.0,BIMA,0.6752160646701698
KM BINAIYA,VOY_08_2025,11,BIMA,2025-04-25 00:00:00,3.0,WAINGAPU,0.6047677342788411
KM BINAIYA,VOY_08_2025,12,WAINGAPU,2025-04-25 17:00:00,2.0,ENDE,0.5063804351562309
KM BINAIYA,VOY_08_2025,13,ENDE,2025-04-26 04:00:00,2.0,KUPANG,0.6972877072941936
KM BINAIYA,VOY_08_2025,14,KUPANG,2025-04-26 19:00:00,4.0,ENDE,0.5184546471977098
KM BINAIYA,VOY_08_2025,15,ENDE,2025-04-27 12:00:00,2.0,WAINGAPU,0.3320533139143351
KM BINAIYA,VOY_08_2025,16,WAINGAPU,2025-04-27 23:00:00,2.0,BIMA,0.5826021728507232
KM BINAIYA,VOY_08_2025,17,BIMA,2025-04-28 15:00:00,1.0,BENOA,0.41997610016512577
KM BINAIYA,VOY_08_2025,18,BENOA,2025-04-29 15:00:00,0.0,,0.4296736933991564
KM BK RAYA,VOY_08_2024,1,TANJUNG PRIOK,2025-04-06 04:00:00,24.0,BLINYU,0.4218004573547157
KM BK RAYA,VOY_08_2024,2,BLINYU,2025-04-08 08:00:00,1.0,KIJANG,0.4808409488705452
KM BK RAYA,VOY_08_2024,3,KIJANG,2025-04-08 23:00:00,3.0,LETUNG,0.5433618360647734
KM BK RAYA,VOY_08_2024,4,LETUNG,2025-04-09 16:00:00,2.0,TAREMPA,0.35838552539381874
KM BK RAYA,VOY_08_2024,5,TAREMPA,2025-04-09 23:00:00,2.0,NATUNA,0.5010163388392731
KM BK RAYA,VOY_08_2024,6,NATUNA,2025-04-10 13:00:00,3.0,MIDAI,0.42306921176410767
KM BK RAYA,VOY_08_2024,7,MIDAI,2025-04-10 20:00:00,2.0,SERASAN,0.5659187599750928
KM BK RAYA,VOY_08_2024,8,SERASAN,2025-04-11 06:00:00,2.0,PONTIANAK,0.49543144318178134
KM BK RAYA,VOY_08_2024,9,PONTIANAK,2025-04-12 04:00:00,2.0,SURABAYA,0.38916527764434783
KM BK RAYA,VOY_08_2024,10,SURABAYA,2025-04-14 05:00:00,6.0,PONTIANAK,0.43832805211456377
KM BK RAYA,VOY_08_2024,11,PONTIANAK,2025-04-16 18:00:00,2.0,SURABAYA,0.4887660330520448
KM BK RAYA,VOY_08_2024,12,SURABAYA,2025-04-18 19:00:00,4.0,KUMAI,0.3785651785093352
KM BK RAYA,VOY_08_2024,13,KUMAI,2025-04-20 02:00:00,2.0,SEMARANG,0.46221778533205027
KM BK RAYA,VOY_08_2024,14,SEMARANG,2025-04-21 01:00:00,0.0,,0.4261079530682778
KM BK RAYA,VOY_09_2024,1,SEMARANG,2025-04-21 01:00:00,10.0,KUMAI,0.5355289522982041
KM BK RAYA,VOY_09_2024,2,KUMAI,2025-04-22 09:00:00,3.0,SURABAYA,0.5388061299705535
KM BK RAYA,VOY_09_2024,3,SURABAYA,2025-04-23 14:00:00,6.0,PONTIANAK,0.6418539600561737
KM BK RAYA,VOY_09_2024,4,PONTIANAK,2025-04-26 03:00:00,2.0,SERASAN,0.5985056135578531
KM BK RAYA,VOY_09_2024,5,SERASAN,2025-04-26 20:00:00,1.0,MIDAI,0.33220976927852275
KM BK RAYA,VOY_09_2024,6,MIDAI,2025-04-27 05:00:00,1.0,NATUNA,0.6545660408219693
KM BK RAYA,VOY_09_2024,7,NATUNA,2025-04-27 10:00:00,2.0,TAREMPA,0.4848601095113631
KM BK RAYA,VOY_09_2024,8,TAREMPA,2025-04-27 22:00:00,2.0,LETUNG,0.4624999174691381
KM BK RAYA,VOY_09_2024,9,LETUNG,2025-04-28 05:00:00,1.0,KIJANG,0.6270489604630085
KM BK RAYA,VOY_09_2024,10,KIJANG,2025-04-28 18:00:00,3.0,BLINYU,0.6569479434957667
KM BK RAYA,VOY_09_2024,11,BLINYU,2025-04-29 11:00:00,1.0,TANJUNG PRIOK,0.45448947989432875
KM BK RAYA,VOY_09_2024,12,TANJUNG PRIOK,2025-04-30 14:00:00,0.0,,0.45745240861743064
KM BK SIGUNTANG,VOY_08_2025,1,MAKASSAR,2025-04-05 07:00:00,19.0,PARE-PARE,0.5696675878289709
KM BK SIGUNTANG,VOY_08_2025,2,PARE-PARE,2025-04-06 07:00:00,4.0,BALIKPAPAN,0.34794272672936966
KM BK SIGUNTANG,VOY_08_2025,3,BALIKPAPAN,2025-04-07 02:00:00,2.0,TARAKAN,0.6621691888056018
KM BK SIGUNTANG,VOY_08_2025,4,TARAKAN,2025-04-08 05:00:00,4.0,NUNUKAN,0.6377772426946479
KM BK SIGUNTANG,VOY_08_2025,5,NUNUKAN,2025-04-08 15:00:00,3.0,BALIKPAPAN,0.5349405561349571
KM BK SIGUNTANG,VOY_08_2025,6,BALIKPAPAN,2025-04-09 21:00:00,2.0,PARE-PARE,0.35294421025321854
KM BK SIGUNTANG,VOY_08_2025,7,PARE-PARE,2025-04-10 14:00:00,4.0,MAKASSAR,0.6474623105024281
KM BK SIGUNTANG,VOY_08_2025,8,MAKASSAR,2025-04-10 23:00:00,3.0,MAUMERE,0.44724381003176955
KM BK SIGUNTANG,VOY_08_2025,9,MAUMERE,2025-04-11 20:00:00,2.0,LEWOLEBA,0.4841818969366601
KM BK SIGUNTANG,VOY_08_2025,10,LEWOLEBA,2025-04-12 04:00:00,2.0,KUPANG,0.6752231512306566
KM BK SIGUNTANG,VOY_08_2025,11,KUPANG,2025-04-12 13:00:00,5.0,LEWOLEBA,0.47081886753013086
KM BK SIGUNTANG,VOY_08_2025,12,LEWOLEBA,2025-04-13 01:00:00,2.0,MAUMERE,0.6752196163979826
KM BK SIGUNTANG,VOY_08_2025,13,MAUMERE,2025-04-13 09:00:00,2.0,MAKASSAR,0.3851014853668465
KM BK SIGUNTANG,VOY_08_2025,14,MAKASSAR,2025-04-14 05:00:00,6.0,PARE-PARE,0.5607809850655499
KM BK SIGUNTANG,VOY_08_2025,15,PARE-PARE,2025-04-14 16:00:00,4.0,BALIKPAPAN,0.392560994478304
KM BK SIGUNTANG,VOY_08_2025,16,BALIKPAPAN,2025-04-15 12:00:00,2.0,TARAKAN,0.6088958180944618
KM BK SIGUNTANG,VOY_08_2025,17,TARAKAN,2025-04-16 14:00:00,4.0,NUNUKAN,0.658060958898187
KM BK SIGUNTANG,VOY_08_2025,18,NUNUKAN,2025-04-17 00:00:00,2.0,BALIKPAPAN,0.6429505482263468
KM BK SIGUNTANG,VOY_08_2025,19,BALIKPAPAN,2025-04-18 05:00:00,2.0,PARE-PARE,0.45869319845792866
KM BK SIGUNTANG,VOY_08_2025,20,PARE-PARE,2025-04-18 23:00:00,3.0,MAKASSAR,0.5210073251023344
KM BK SIGUNTANG,VOY_08_2025,21,MAKASSAR,2025-04-19 07:00:00,0.0,,0.6522922134746569
KM BK SIGUNTANG,VOY_09_2025,1,MAKASSAR,2025-04-19 07:00:00,19.0,PARE-PARE,0.44147241107481594
KM BK SIGUNTANG,VOY_09_2025,2,PARE-PARE,2025-04-20 07:00:00,4.0,BALIKPAPAN,0.46152655922502894
KM BK SIGUNTANG,VOY_09_2025,3,BALIKPAPAN,2025-04-21 02:00:00,2.0,TARAKAN,0.3939020644161405
KM BK SIGUNTANG,VOY_09_2025,4,TARAKAN,2025-04-22 05:00:00,4.0,NUNUKAN,0.6456647485034274
KM BK SIGUNTANG,VOY_09_2025,5,NUNUKAN,2025-04-22 15:00:00,3.0,BALIKPAPAN,0.5704689943632989
KM BK SIGUNTANG,VOY_09_2025,6,BALIKPAPAN,2025-04-23 21:00:00,2.0,PARE-PARE,0.35146467491977607
KM BK SIGUNTANG,VOY_09_2025,7,PARE-PARE,2025-04-24 14:00:00,4.0,MAKASSAR,0.35329902483222936
KM BK SIGUNTANG,VOY_09_2025,8,MAKASSAR,2025-04-24 23:00:00,3.0,MAUMERE,0.563139714485873
KM BK SIGUNTANG,VOY_09_2025,9,MAUMERE,2025-04-25 20:00:00,2.0,LEWOLEBA,0.42238631122998693
KM BK SIGUNTANG,VOY_09_2025,10,LEWOLEBA,2025-04-26 04:00:00,2.0,KUPANG,0.3425170825640613
KM BK SIGUNTANG,VOY_09_2025,11,KUPANG,2025-04-26 13:00:00,5.0,LEWOLEBA,0.43320719700811294
KM BK SIGUNTANG,VOY_09_2025,12,LEWOLEBA,2025-04-27 01:00:00,2.0,MAUMERE,0.42504273883146093
KM BK SIGUNTANG,VOY_09_2025,13,MAUMERE,2025-04-27 09:00:00,2.0,MAKASSAR,0.6108196916808459
KM BK SIGUNTANG,VOY_09_2025,14,MAKASSAR,2025-04-28 05:00:00,6.0,PARE-PARE,0.6236250272168161
KM BK SIGUNTANG,VOY_09_2025,15,PARE-PARE,2025-04-28 16:00:00,4.0,BALIKPAPAN,0.5591715816247181
KM BK SIGUNTANG,VOY_09_2025,16,BALIKPAPAN,2025-04-29 12:00:00,2.0,TARAKAN,0.4796264082520624
KM BK SIGUNTANG,VOY_09_2025,17,TARAKAN,2025-04-30 14:00:00,4.0,NUNUKAN,0.688617647204638
KM BK SIGUNTANG,VOY_09_2025,18,NUNUKAN,2025-05-01 00:00:00,2.0,BALIKPAPAN,0.5650309763243133
KM BK SIGUNTANG,VOY_09_2025,19,BALIKPAPAN,2025-05-02 05:00:00,2.0,PARE-PARE,0.38053135767512936
KM BK SIGUNTANG,VOY_09_2025,20,PARE-PARE,2025-05-02 23:00:00,3.0,MAKASSAR,0.6331621684695178
KM BK SIGUNTANG,VOY_09_2025,21,MAKASSAR,2025-05-03 07:00:00,0.0,,0.5247621613171408
KM CIREMAI,VOY_07_2025,1,TANJUNG PRIOK,2025-04-07 23:00:00,15.0,SURABAYA,0.5133776126042754
KM CIREMAI,VOY_07_2025,2,SURABAYA,2025-04-09 16:00:00,4.0,MAKASSAR,0.48611604237219375
KM CIREMAI,VOY_07_2025,3,MAKASSAR,2025-04-11 03:00:00,3.0,BAU-BAU,0.6564077599011617
KM CIREMAI,VOY_07_2025,4,BAU-BAU,2025-04-11 22:00:00,2.0,NAMLEA,0.41171048420642664
KM CIREMAI,VOY_07_2025,5,NAMLEA,2025-04-13 02:00:00,2.0,AMBON,0.6453382756076805
KM CIREMAI,VOY_07_2025,6,AMBON,2025-04-13 10:00:00,3.0,SORONG,0.5718026036927089
KM CIREMAI,VOY_07_2025,7,SORONG,2025-04-14 13:00:00,4.0,MANOKWARI,0.34960903911940844
KM CIREMAI,VOY_07_2025,8,MANOKWARI,2025-04-15 08:00:00,2.0,BIAK,0.571042569559013
KM CIREMAI,VOY_07_2025,9,BIAK,2025-04-15 19:00:00,2.0,JAYAPURA,0.40258979685713225
KM CIREMAI,VOY_07_2025,10,JAYAPURA,2025-04-16 18:00:00,6.0,BIAK,0.4729190248584371
KM CIREMAI,VOY_07_2025,11,BIAK,2025-04-17 21:00:00,2.0,MANOKWARI,0.3784672115276947
KM CIREMAI,VOY_07_2025,12,MANOKWARI,2025-04-18 09:00:00,2.0,SORONG,0.555143724805061
KM CIREMAI,VOY_07_2025,13,SORONG,2025-04-19 02:00:00,4.0,BAU-BAU,0.3981767107545631
KM CIREMAI,VOY_07_2025,14,BAU-BAU,2025-04-21 00:00:00,3.0,MAKASSAR,0.5493596763033881
KM CIREMAI,VOY_07_2025,15,MAKASSAR,2025-04-21 20:00:00,3.0,SURABAYA,0.5380928085691268
KM CIREMAI,VOY_07_2025,16,SURABAYA,2025-04-23 08:00:00,2.0,TANJUNG PRIOK,0.5476314638933295
KM CIREMAI,VOY_07_2025,17,TANJUNG PRIOK,2025-04-24 13:00:00,0.0,,0.6373225316413658
KM DOBONSOLO,VOY_05_2025,1,TANJUNG PRIOK,2025-04-07 01:00:00,19.0,SURABAYA,0.40579119336854313
KM DOBONSOLO,VOY_05_2025,2,SURABAYA,2025-04-09 00:00:00,4.0,BALIKPAPAN,0.637379033768308
KM DOBONSOLO,VOY_05_2025,3,BALIKPAPAN,2025-04-10 15:00:00,5.0,MAKASSAR,0.3764940108681215
KM DOBONSOLO,VOY_05_2025,4,MAKASSAR,2025-04-11 19:00:00,4.0,BAU-BAU,0.6971367929599852
KM DOBONSOLO,VOY_05_2025,5,BAU-BAU,2025-04-12 16:00:00,3.0,AMBON,0.3319969858862874
KM DOBONSOLO,VOY_05_2025,6,AMBON,2025-04-14 00:00:00,4.0,SORONG,0.5695158943893286
KM DOBONSOLO,VOY_05_2025,7,SORONG,2025-04-15 04:00:00,4.0,MANOKWARI,0.30812194539471677
KM DOBONSOLO,VOY_05_2025,8,MANOKWARI,2025-04-16 00:00:00,3.0,NABIRE,0.5881186379434066
KM DOBONSOLO,VOY_05_2025,9,NABIRE,2025-04-16 14:00:00,2.0,SERUI,0.44677219627345777
KM DOBONSOLO,VOY_05_2025,10,SERUI,2025-04-17 00:00:00,2.0,JAYAPURA,0.3252212087502291
KM DOBONSOLO,VOY_05_2025,11,JAYAPURA,2025-04-18 00:00:00,6.0,SERUI,0.6315098686855547
KM DOBONSOLO,VOY_05_2025,12,SERUI,2025-04-19 04:00:00,2.0,NABIRE,0.5260174875239011
KM DOBONSOLO,VOY_05_2025,13,NABIRE,2025-04-19 13:00:00,2.0,MANOKWARI,0.6349418254163152
KM DOBONSOLO,VOY_05_2025,14,MANOKWARI,2025-04-20 02:00:00,3.0,SORONG,0.5491883735060104
KM DOBONSOLO,VOY_05_2025,15,SORONG,2025-04-20 21:00:00,3.0,AMBON,0.31178318169053443
KM DOBONSOLO,VOY_05_2025,16,AMBON,2025-04-21 23:00:00,3.0,BAU-BAU,0.5632285011782291
KM DOBONSOLO,VOY_05_2025,17,BAU-BAU,2025-04-23 06:00:00,2.0,MAKASSAR,0.5679268169357583
KM DOBONSOLO,VOY_05_2025,18,MAKASSAR,2025-04-24 01:00:00,3.0,SURABAYA,0.49845241225701137
KM DOBONSOLO,VOY_05_2025,19,SURABAYA,2025-04-25 12:00:00,2.0,TANJUNG PRIOK,0.6148809837741842
KM DOBONSOLO,VOY_05_2025,20,TANJUNG PRIOK,2025-04-26 19:00:00,0.0,,0.6542291215680989
KM DOROLONDA,VOY_07_2025,1,SURABAYA,2025-04-06 22:00:00,9.0,BALIKPAPAN,0.34277295603323565
KM DOROLONDA,VOY_07_2025,2,BALIKPAPAN,2025-04-08 10:00:00,3.0,PANTOLOAN,0.6428639496174591
KM DOROLONDA,VOY_07_2025,3,PANTOLOAN,2025-04-09 00:00:00,4.0,BITUNG,0.35078184755520747
KM DOROLONDA,VOY_07_2025,4,BITUNG,2025-04-10 09:00:00,4.0,TERNATE,0.5150927759955576
KM DOROLONDA,VOY_07_2025,5,TERNATE,2025-04-10 22:00:00,2.0,AMBON,0.5122592301391298
KM DOROLONDA,VOY_07_2025,6,AMBON,2025-04-11 21:00:00,4.0,SORONG,0.42072884893204826
KM DOROLONDA,VOY_07_2025,7,SORONG,2025-04-12 22:00:00,3.0,MANOKWARI,0.6973881096365815
KM DOROLONDA,VOY_07_2025,8,MANOKWARI,2025-04-13 14:00:00,2.0,NABIRE,0.6796806387633274
KM DOROLONDA,VOY_07_2025,9,NABIRE,2025-04-14 02:00:00,2.0,SERUI,0.3651363786933714
KM DOROLONDA,VOY_07_2025,10,SERUI,2025-04-14 10:00:00,2.0,JAYAPURA,0.6335013933247203
KM DOROLONDA,VOY_07_2025,11,JAYAPURA,2025-04-15 07:00:00,6.0,SERUI,0.5427168286607086
KM DOROLONDA,VOY_07_2025,12,SERUI,2025-04-16 08:00:00,2.0,NABIRE,0.4428150892225187
KM DOROLONDA,VOY_07_2025,13,NABIRE,2025-04-16 16:00:00,2.0,MANOKWARI,0.6159975004446845
KM DOROLONDA,VOY_07_2025,14,MANOKWARI,2025-04-17 04:00:00,2.0,SORONG,0.3274782742093374
KM DOROLONDA,VOY_07_2025,15,SORONG,2025-04-17 18:00:00,3.0,TERNATE,0.44469561592994544
KM DOROLONDA,VOY_07_2025,16,TERNATE,2025-04-18 16:00:00,2.0,BITUNG,0.43627943740693054
KM DOROLONDA,VOY_07_2025,17,BITUNG,2025-04-19 02:00:00,3.0,PANTOLOAN,0.5572983194349128
KM DOROLONDA,VOY_07_2025,18,PANTOLOAN,2025-04-20 08:00:00,2.0,BALIKPAPAN,0.4275670885813544
KM DOROLONDA,VOY_07_2025,19,BALIKPAPAN,2025-04-20 22:00:00,2.0,SURABAYA,0.3031849807237974
KM DOROLONDA,VOY_07_2025,20,SURABAYA,2025-04-22 07:00:00,0.0,,0.6584938714527988
KM DOROLONDA,VOY_08_2025,1,SURABAYA,2025-04-22 07:00:00,13.0,MAKASSAR,0.6223213461871961
KM DOROLONDA,VOY_08_2025,2,MAKASSAR,2025-04-24 01:00:00,4.0,BAU-BAU,0.3354169912625015
KM DOROLONDA,VOY_08_2025,3,BAU-BAU,2025-04-24 20:00:00,3.0,NAMLEA,0.5456742396098342
KM DOROLONDA,VOY_08_2025,4,NAMLEA,2025-04-25 23:00:00,2.0,AMBON,0.6624230898061695
KM DOROLONDA,VOY_08_2025,5,AMBON,2025-04-26 06:00:00,3.0,SORONG,0.45031253927201176
KM DOROLONDA,VOY_08_2025,6,SORONG,2025-04-27 05:00:00,3.0,MANOKWARI,0.6219767776296117
KM DOROLONDA,VOY_08_2025,7,MANOKWARI,2025-04-27 21:00:00,2.0,NABIRE,0.42978987782532446
KM DOROLONDA,VOY_08_2025,8,NABIRE,2025-04-28 10:00:00,2.0,WAREN,0.3431193568114894
KM DOROLONDA,VOY_08_2025,9,WAREN,2025-04-28 18:00:00,2.0,SERUI,0.538942352745194
KM DOROLONDA,VOY_08_2025,10,SERUI,2025-04-28 22:00:00,2.0,JAYAPURA,0.6146444475283928
KM DOROLONDA,VOY_08_2025,11,JAYAPURA,2025-04-29 18:00:00,6.0,SERUI,0.5509946966243084
KM DOROLONDA,VOY_08_2025,12,SERUI,2025-04-30 19:00:00,2.0,WAREN,0.3529920351354451
KM DOROLONDA,VOY_08_2025,13,WAREN,2025-04-30 23:00:00,2.0,NABIRE,0.6164294922748429
KM DOROLONDA,VOY_08_2025,14,NABIRE,2025-05-01 07:00:00,2.0,MANOKWARI,0.6337488087906199
KM DOROLONDA,VOY_08_2025,15,MANOKWARI,2025-05-01 19:00:00,2.0,SORONG,0.32861182142210627
KM DOROLONDA,VOY_08_2025,16,SORONG,2025-05-02 09:00:00,2.0,AMBON,0.3458894779235574
KM DOROLONDA,VOY_08_2025,17,AMBON,2025-05-03 07:00:00,3.0,NAMLEA,0.5726576540500655
KM DOROLONDA,VOY_08_2025,18,NAMLEA,2025-05-03 15:00:00,2.0,BAU-BAU,0.5564207282545246
KM DOROLONDA,VOY_08_2025,19,BAU-BAU,2025-05-04 16:00:00,2.0,MAKASSAR,0.5848871051734699
KM DOROLONDA,VOY_08_2025,20,MAKASSAR,2025-05-05 08:00:00,3.0,SURABAYA,0.6921401887955608
KM DOROLONDA,VOY_08_2025,21,SURABAYA,2025-05-06 14:00:00,0.0,,0.45254402684929207
KM EGON,VOY_07_2025,1,WAINGAPU,2025-04-02 22:00:00,7.0,LEMBAR,0.3618927674318124
KM EGON,VOY_07_2025,2,LEMBAR,2025-04-04 07:00:00,3.0,SURABAYA,0.47190262843927955
KM EGON,VOY_07_2025,3,SURABAYA,2025-04-05 11:00:00,4.0,BATULICIN,0.3101101233005238
